wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780272380948,2.941,2.139,2.460,2.835,1.323,1.355,0.131,0.149,13.333,3.011,10.101,13.112,10.618
1780272380992,3.688,1.129,2.460,2.365,1.396,1.476,0.156,0.178,12.848,3.076,8.994,12.070,11.806
1780272381079,2.959,0.091,2.150,0.145,1.447,1.465,0.754,0.929,9.940,3.711,5.624,9.335,8.873
1780272381163,2.383,0.007,1.487,0.010,1.436,1.443,0.987,1.213,8.966,4.021,4.086,8.107,7.903
1780272381238,1.993,0.003,0.572,0.003,1.436,1.472,0.262,0.313,6.054,3.337,3.125,6.462,6.109
1780272381277,2.270,0.007,0.521,0.003,1.381,1.461,0.189,0.218,6.050,3.117,3.329,6.446,6.109
1780272381336,2.489,0.145,0.415,1.713,1.297,1.337,1.006,1.133,9.535,3.614,3.785,7.399,6.618
1780272381399,2.496,2.668,0.269,5.952,1.133,1.188,0.743,0.900,15.349,3.231,10.500,13.731,13.552
1780272381449,3.021,2.660,0.433,6.068,1.264,1.257,0.590,0.729,16.022,3.223,11.835,15.058,13.964
1780272381489,0.980,2.307,0.244,5.653,1.396,1.399,0.718,0.874,13.571,3.614,9.076,12.690,13.770
1780272381552,0.051,3.018,0.010,4.742,1.414,1.406,0.987,1.151,12.779,3.931,7.814,11.745,12.800
1780272381620,2.485,2.077,0.025,1.049,1.519,1.592,1.272,1.519,11.538,4.517,4.037,8.554,8.461
1780272381714,4.490,2.150,0.171,0.094,1.359,1.381,0.831,1.060,11.536,3.711,6.316,10.027,8.897
1780272381767,5.496,1.891,0.419,0.080,1.406,1.447,0.280,0.346,11.365,3.264,5.681,8.945,9.018
1780272381807,2.391,1.939,0.364,1.082,1.472,1.501,0.189,0.215,9.153,3.182,4.281,7.463,7.006
1780272381872,1.804,1.698,1.935,1.953,1.301,1.363,0.171,0.196,10.421,2.857,5.250,8.107,7.952
1780272381932,4.534,0.331,2.551,2.095,1.170,1.202,0.845,1.122,13.850,3.728,7.529,11.257,11.030
1780272381986,4.169,2.190,0.408,1.964,1.403,1.334,1.388,1.618,14.474,4.477,7.000,11.477,10.545
1780272382046,4.366,2.668,2.299,2.343,2.114,1.807,1.250,1.472,18.319,5.193,7.960,13.153,13.455
1780272382101,3.940,4.261,3.951,2.022,1.618,2.197,1.108,1.355,20.452,5.095,9.507,14.602,15.224
1780272382187,3.900,5.467,4.523,2.001,2.351,2.354,0.794,0.965,22.355,5.453,13.870,19.323,17.309
1780272382280,1.603,1.815,3.455,0.550,3.076,3.061,1.108,1.352,16.020,7.106,5.486,12.592,12.800
1780272382346,2.223,4.607,2.580,2.372,2.431,2.511,0.984,1.162,18.870,5.999,7.513,13.512,12.145
1780272382413,4.140,5.205,1.687,6.065,2.354,2.084,0.185,0.244,21.964,4.973,15.661,20.634,19.903
1780272382497,4.658,4.596,1.957,5.992,2.598,2.427,0.116,0.149,22.493,5.160,16.312,21.472,20.994
1780272382549,4.100,4.435,2.270,5.708,0.379,0.481,0.131,0.142,17.646,1.652,15.816,17.468,17.188
1780272382598,1.326,4.497,0.641,4.982,0.029,0.043,0.707,0.831,13.056,1.196,11.241,12.437,12.097
1780272382661,0.189,3.575,0.076,4.158,0.000,0.007,1.031,1.242,10.278,1.359,8.335,9.694,9.285
1780272382733,0.080,2.278,2.420,3.138,0.003,0.003,1.155,1.359,10.436,1.424,5.982,7.406,6.788
1780272382810,0.335,0.266,3.101,2.835,0.003,0.003,1.468,1.745,9.756,1.798,4.363,6.161,5.770
1780272382868,0.951,0.120,2.635,2.923,0.000,0.007,1.487,1.749,9.872,1.839,4.322,6.161,5.697
1780272382922,1.272,0.109,2.496,2.693,0.003,0.003,1.611,1.895,10.082,2.002,4.078,6.080,5.673
1780272382998,0.058,1.144,0.102,3.127,0.000,0.003,1.811,2.117,8.362,2.311,4.599,6.910,6.982
1780272383053,0.120,1.202,0.051,1.855,0.003,0.003,1.928,2.208,7.370,2.450,3.410,5.860,5.842
1780272383107,1.483,1.290,0.262,0.317,0.003,0.003,1.913,2.219,7.490,2.458,2.954,5.412,6.036
1780272383168,3.932,0.841,0.043,0.021,0.003,0.003,2.012,2.398,9.253,2.743,4.493,7.236,7.709
1780272383239,3.131,0.459,0.007,3.098,0.000,0.003,2.135,2.405,11.238,2.808,4.257,7.065,7.030
1780272383320,2.238,0.164,0.608,2.817,0.003,0.010,4.753,5.409,16.002,9.124,3.426,12.550,12.655
1780272383386,1.476,3.572,2.256,7.519,4.286,3.881,1.614,1.906,26.510,10.541,10.101,20.642,21.770
1780272383447,1.053,5.285,5.299,6.714,3.083,2.985,0.761,0.947,26.127,7.407,17.289,24.696,23.467
1780272383513,0.255,5.106,4.180,5.580,2.453,2.569,0.816,1.006,21.965,6.121,13.561,19.682,21.309
1780272383571,2.004,5.055,0.637,3.918,2.737,2.653,1.283,1.509,19.796,6.967,9.426,16.393,18.036
1780272383632,3.386,4.745,0.156,0.845,2.522,2.730,1.359,1.603,17.346,6.862,7.212,14.074,15.152
1780272383680,4.202,3.998,0.255,0.200,2.321,2.325,1.224,1.447,15.972,6.096,6.634,12.730,13.018
1780272383749,3.852,3.433,1.038,0.123,2.041,2.059,1.326,1.560,15.432,5.689,6.284,11.973,11.830
1780272383832,3.306,2.857,1.199,0.112,2.004,2.012,1.297,1.516,14.303,5.453,5.624,11.077,11.200
1780272383913,2.598,2.883,1.519,0.164,2.037,2.026,0.462,0.608,12.297,4.664,4.957,9.621,9.382
1780272383979,0.466,2.493,6.885,2.959,1.767,1.851,0.207,0.258,16.886,3.972,9.271,13.243,12.242
1780272384051,0.291,3.765,5.704,2.205,1.895,1.920,0.174,0.196,16.150,3.972,9.597,13.569,12.800
1780272384102,1.016,3.583,5.048,0.732,2.125,2.033,0.178,0.196,14.911,4.322,9.092,13.414,13.067
1780272384158,2.937,2.813,4.716,2.795,2.081,2.296,0.801,0.940,19.379,5.103,11.127,16.230,15.491
1780272384227,4.501,2.052,3.156,4.403,1.928,1.986,0.630,0.790,19.446,4.688,13.300,17.988,20.436
1780272384305,3.867,0.936,0.663,4.341,2.511,2.759,0.973,1.191,17.241,6.105,9.198,15.303,18.303
1780272384393,3.696,3.254,4.898,3.233,2.412,2.434,0.233,0.313,20.473,5.209,10.061,15.270,15.952
1780272384463,2.886,7.439,5.299,1.268,2.022,2.077,0.758,0.962,22.711,4.916,16.638,21.554,19.879
1780272384519,2.824,5.511,7.858,2.496,2.110,2.165,0.211,0.269,23.444,4.590,17.794,22.384,22.036
1780272384576,3.276,6.214,6.437,2.529,0.415,0.306,0.156,0.178,19.511,1.562,17.989,19.551,17.236
1780272384617,3.021,5.678,6.582,2.402,0.036,0.051,3.185,3.378,24.333,5.014,16.304,21.318,19.709
1780272384659,2.598,4.968,5.573,2.431,0.010,0.018,4.115,4.654,24.367,7.936,15.213,23.149,22.521
1780272384718,2.926,5.205,2.799,0.590,0.003,0.003,2.106,2.493,16.125,4.200,10.630,14.830,19.515
1780272384769,2.977,5.055,0.634,0.160,0.000,0.003,0.499,0.626,9.954,1.798,8.669,10.467,8.994
1780272384847,2.212,4.381,0.667,0.105,0.003,0.000,0.160,0.185,7.713,0.455,6.870,7.325,6.764
1780272384916,1.337,3.488,6.422,3.685,0.000,0.000,0.153,0.167,15.252,0.301,14.424,14.725,13.842
1780272384977,1.982,3.561,6.604,3.269,0.000,0.000,0.739,0.871,17.026,0.797,14.871,15.668,14.473
1780272385030,2.511,3.892,5.387,3.160,0.000,0.000,0.947,1.195,17.092,1.196,14.586,15.782,19.176
1780272385087,2.864,4.180,4.862,2.828,0.000,0.003,1.082,1.315,17.134,1.326,14.342,15.668,16.582
1780272385144,2.930,3.171,3.805,2.985,0.000,0.003,1.607,1.855,16.356,1.912,11.713,13.625,13.745
1780272385194,3.105,2.318,2.726,3.244,0.000,0.003,1.691,2.008,15.095,2.116,9.995,12.111,12.509
1780272385260,3.203,1.556,1.789,3.185,0.000,0.003,1.771,2.074,13.581,2.222,8.636,10.858,10.958
1780272385315,2.741,0.470,0.517,3.484,0.000,0.003,2.092,2.431,11.738,2.621,6.739,9.360,9.745
1780272385397,2.103,3.160,2.977,3.393,0.003,0.003,2.146,2.507,16.292,2.832,7.619,10.451,10.473
1780272385477,0.094,0.233,0.233,0.164,0.000,0.003,2.507,2.864,6.098,3.231,1.400,4.631,4.630
1780272385539,0.010,0.014,0.014,0.018,0.000,0.003,2.106,2.464,4.629,2.694,0.667,3.361,4.024
1780272385600,0.003,0.003,0.003,0.007,0.000,0.003,1.862,2.197,4.078,2.368,0.553,2.921,3.515
1780272385639,0.003,0.003,0.003,0.003,0.000,0.003,1.888,2.194,4.097,2.303,0.537,2.840,3.394
1780272385687,0.003,0.000,0.003,0.003,0.000,0.003,1.869,2.187,4.068,2.262,0.520,2.782,3.418
1780272385757,0.000,0.003,0.000,0.003,0.000,0.003,0.914,1.159,2.082,1.229,0.537,1.766,2.230
1780272385805,0.003,0.000,0.003,0.003,0.000,0.003,0.761,0.954,1.727,0.927,0.496,1.423,1.552
1780272385850,0.000,0.003,0.000,0.003,0.000,0.003,0.736,0.907,1.652,0.846,0.504,1.350,1.842
1780272385931,0.000,0.003,0.000,0.003,0.000,0.003,1.643,1.891,3.543,1.823,0.496,2.319,2.303
1780272386012,0.003,0.003,0.003,0.003,0.000,0.003,0.852,1.035,1.902,1.098,0.504,1.602,1.673
1780272386075,0.000,0.003,0.003,0.003,0.000,0.003,1.694,1.953,3.659,1.815,0.504,2.319,2.376
1780272386128,0.003,0.003,0.000,0.003,0.000,0.003,1.873,2.183,4.068,2.214,0.496,2.710,2.836
1780272386165,0.003,0.000,0.000,0.003,0.000,0.003,1.855,2.245,4.109,2.271,0.504,2.775,2.885
1780272386225,0.000,0.003,0.003,0.003,3.532,0.003,0.732,0.980,5.256,3.736,0.504,4.240,4.655
1780272386278,0.000,0.000,0.003,0.003,4.421,0.003,1.465,1.731,7.626,4.664,0.520,5.184,7.394
1780272386335,0.000,0.000,0.000,0.003,3.852,3.491,0.590,0.761,8.697,5.575,0.529,6.104,12.388
1780272386399,0.003,0.000,0.000,0.003,2.558,2.544,0.521,0.645,6.274,4.192,0.520,4.712,8.533
1780272386438,0.003,0.000,0.000,0.003,2.489,2.453,1.388,1.596,7.932,4.989,0.520,5.509,9.406
1780272386504,0.000,0.000,0.003,0.003,2.212,2.128,1.600,1.913,7.859,5.022,0.529,5.551,9.382
1780272386573,0.000,0.000,0.003,0.003,2.332,2.292,1.647,1.913,8.190,5.217,0.520,5.737,8.388
1780272386627,0.000,0.003,0.000,0.003,2.084,2.391,2.194,2.489,9.164,5.698,0.520,6.218,7.248
1780272386672,0.000,0.000,0.000,0.003,1.931,1.713,4.720,5.219,13.586,10.272,0.537,10.809,9.382
1780272386734,0.000,0.000,0.000,0.000,1.826,1.844,5.099,5.649,14.418,12.332,0.586,12.918,15.564
1780272386769,0.000,0.000,0.000,0.003,1.705,1.767,5.110,5.653,14.238,12.437,0.561,12.998,15.370
1780272386808,0.003,0.000,0.000,0.000,1.745,1.764,5.175,5.733,14.420,12.763,0.561,13.324,14.570
1780272386868,0.000,0.000,0.000,0.003,1.990,2.361,2.325,2.657,9.336,7.733,0.529,8.262,11.055
1780272386907,0.000,0.000,0.000,0.000,1.549,1.235,4.581,4.979,12.344,9.808,0.512,10.320,9.988
1780272386944,0.003,0.000,0.000,0.003,1.301,1.129,5.113,5.737,13.286,11.485,0.545,12.030,13.333
1780272386982,0.000,0.000,0.000,0.003,1.159,1.239,5.095,5.638,13.134,11.632,0.553,12.185,14.618
1780272387032,0.000,0.000,0.000,0.003,1.217,1.166,4.997,5.467,12.850,11.558,0.569,12.127,15.345
1780272387082,0.003,0.000,0.003,0.003,1.509,1.523,1.228,1.479,5.748,5.315,0.529,5.844,8.776
1780272387139,0.000,0.000,0.000,0.003,1.406,1.432,0.244,0.320,3.405,2.718,0.512,3.230,5.552
1780272387195,0.000,0.000,0.003,0.003,1.326,1.366,0.138,0.153,2.989,2.246,0.488,2.734,4.121
1780272387264,0.000,0.000,0.000,0.003,1.235,1.268,1.108,1.279,4.893,2.783,0.512,3.295,3.176
1780272387341,0.138,0.142,0.076,0.156,0.885,0.987,5.135,5.791,13.310,10.663,0.577,11.240,9.939
1780272387400,4.636,4.705,4.330,4.712,0.696,0.736,4.199,4.538,28.552,9.393,15.091,24.484,21.673
1780272387442,4.818,3.892,4.140,3.750,1.144,1.097,4.257,4.822,27.920,10.077,13.487,23.564,24.170
1780272387510,4.399,2.584,0.353,2.052,0.204,0.233,1.946,2.336,14.107,4.338,7.602,11.940,16.145
1780272387567,3.411,3.696,0.036,2.066,0.010,0.014,0.404,0.568,10.205,1.424,6.984,8.408,7.418
1780272387624,3.659,3.685,0.014,1.286,0.000,0.003,0.149,0.167,8.963,0.447,6.919,7.366,6.618
1780272387689,3.090,3.335,0.003,0.998,0.003,0.003,0.794,0.907,9.133,0.846,6.381,7.227,7.152
1780272387746,2.799,3.783,1.210,0.623,0.000,0.007,1.108,1.293,10.823,1.188,6.853,8.041,7.782
1780272387787,2.646,3.386,1.337,0.648,0.000,0.003,1.151,1.355,10.526,1.286,6.349,7.635,7.394
1780272387836,2.453,3.200,1.115,0.707,0.003,0.003,1.180,1.381,10.042,1.326,6.129,7.455,7.127
1780272387877,2.726,3.032,0.889,0.798,0.000,0.003,1.396,1.618,10.462,1.546,6.105,7.651,7.030
1780272387929,2.799,2.635,0.535,0.860,0.000,0.000,1.195,1.472,9.496,1.432,5.868,7.300,7.006
1780272387991,2.930,2.391,0.430,0.958,0.000,0.000,1.162,1.425,9.296,1.359,5.787,7.146,6.521
1780272388064,1.432,2.238,1.304,0.193,0.000,0.003,1.264,1.476,7.910,1.432,4.118,5.550,8.412
1780272388130,0.328,2.270,1.352,1.242,0.000,0.003,1.341,1.596,8.132,1.538,3.866,5.404,6.739
1780272388185,0.109,2.008,2.405,2.489,0.003,0.000,1.202,1.436,9.652,1.408,4.672,6.080,6.788
1780272388226,4.027,1.625,5.441,3.036,0.000,0.000,0.889,1.067,16.085,1.115,12.161,13.276,13.188
1780272388279,4.625,1.468,6.622,3.849,0.000,0.000,0.794,0.987,18.345,0.984,15.360,16.344,15.806
1780272388323,3.761,1.676,6.313,3.994,0.000,0.000,0.852,1.020,17.616,1.009,15.392,16.401,14.885
1780272388376,4.694,2.037,5.128,3.532,0.000,0.000,1.082,1.293,17.766,1.253,14.652,15.905,15.006
1780272388427,4.005,1.997,4.432,3.535,0.000,0.003,1.293,1.498,16.763,1.505,13.846,15.351,13.697
1780272388484,3.947,2.402,3.736,3.145,0.000,0.003,0.984,1.195,15.412,1.229,12.706,13.935,13.552
1780272388535,3.196,2.434,3.524,2.963,0.000,0.003,0.998,1.184,14.302,1.164,12.014,13.178,12.097
1780272388614,2.835,2.183,2.759,2.660,0.000,0.003,1.286,1.534,13.260,1.481,10.386,11.867,11.127
1780272388698,2.179,0.145,2.248,0.142,4.414,3.721,1.184,1.374,15.407,7.928,5.217,13.145,15.467
1780272388761,1.483,0.051,1.877,3.072,2.088,2.157,1.334,1.596,13.658,5.722,4.078,9.800,10.376
1780272388816,1.304,0.054,1.417,2.201,1.600,1.618,1.523,1.822,11.539,5.046,3.199,8.245,8.679
1780272388860,0.404,0.080,0.998,2.795,1.476,1.476,1.698,2.001,10.928,4.908,2.808,7.716,7.855
1780272388917,0.109,0.178,0.769,3.721,1.385,1.479,1.709,2.026,11.376,4.843,3.076,7.919,7.976
1780272388974,4.906,3.065,0.335,3.615,1.257,1.264,0.317,0.393,15.152,3.687,7.374,11.061,10.085
1780272389023,4.869,3.601,0.317,3.572,1.246,1.312,0.776,0.911,16.604,3.719,8.848,12.567,11.442
1780272389066,4.990,3.214,0.936,3.375,1.326,1.334,0.863,1.038,17.076,3.638,9.190,12.828,11.976
1780272389123,3.269,3.036,1.355,2.489,1.406,1.421,1.064,1.224,15.264,3.858,7.505,11.363,10.521
1780272389219,0.273,0.255,1.924,2.234,1.454,1.447,1.680,2.015,11.282,4.753,3.899,8.652,8.121
1780272389290,2.077,0.098,1.461,0.998,0.958,1.020,4.603,4.979,16.194,9.540,3.516,13.056,12.000
1780272389340,0.984,1.764,0.240,0.244,1.257,1.293,5.073,5.635,16.490,12.153,1.823,13.976,14.497
1780272389381,0.251,0.674,0.029,0.036,1.403,1.414,4.953,5.598,14.358,12.568,0.960,13.528,13.600
1780272389422,0.032,0.065,0.007,0.007,1.775,1.804,2.635,3.120,9.445,8.099,0.610,8.709,13.164
1780272389495,0.003,0.003,0.000,0.003,1.530,1.600,1.348,1.603,6.090,4.981,0.537,5.518,5.455
1780272389549,0.160,0.681,1.173,0.623,1.509,1.494,0.426,0.546,6.612,3.654,0.773,4.427,4.921
1780272389606,2.693,3.528,4.384,3.539,1.013,1.104,1.053,1.235,18.549,3.345,8.083,11.428,9.867
1780272389683,5.886,4.971,5.110,4.949,1.137,1.126,0.255,0.313,23.747,2.710,17.004,19.714,18.158
1780272389774,4.450,2.329,0.721,3.951,1.505,1.516,1.406,1.687,17.565,4.517,8.286,12.803,12.024
1780272389833,3.849,1.137,0.160,6.006,1.261,1.304,1.596,1.928,17.241,4.566,9.955,14.521,13.285
1780272389889,0.586,0.882,0.058,1.443,1.705,1.676,1.891,2.190,10.431,5.445,3.019,8.464,9.721
1780272389947,0.058,0.240,0.014,0.123,1.498,1.585,1.563,1.844,6.925,4.900,0.911,5.811,5.721
1780272390017,3.193,4.538,2.598,3.054,1.140,1.199,1.213,1.458,18.393,3.866,7.236,11.102,10.061
1780272390069,2.340,6.710,3.316,0.995,1.191,1.232,1.057,1.261,18.102,3.679,9.401,13.080,11.855
1780272390119,4.031,5.172,1.920,0.597,1.439,1.414,0.470,0.619,15.662,3.369,8.408,11.777,12.024
1780272390198,3.236,4.497,1.866,0.160,1.447,1.345,1.224,1.432,15.207,4.200,7.171,11.371,10.812
1780272390296,2.077,3.426,8.040,1.899,1.410,1.523,1.016,1.246,20.637,4.118,12.649,16.767,15.636
1780272390358,5.518,2.832,5.084,5.321,1.833,1.694,0.849,1.035,24.166,4.574,16.345,20.919,17.333
1780272390415,5.923,1.232,2.690,5.700,2.453,2.660,1.144,1.308,23.110,6.292,12.958,19.250,17.721
1780272390470,1.632,0.780,1.519,6.528,3.127,3.335,1.275,1.534,19.730,7.537,9.059,16.596,16.412
1780272390543,2.354,0.338,2.817,5.332,2.292,2.646,1.632,1.877,19.288,6.813,8.237,15.050,14.279
1780272390588,1.545,0.495,4.071,5.554,2.103,2.048,1.385,1.665,18.866,5.820,9.768,15.588,13.842
1780272390627,2.208,1.964,4.468,4.913,1.902,1.786,1.195,1.399,19.835,5.209,10.451,15.660,14.303
1780272390690,2.908,4.355,4.479,2.015,2.442,2.376,1.239,1.472,21.286,6.512,10.223,16.735,15.176
1780272390752,1.293,5.813,3.838,2.474,3.145,2.741,0.998,1.184,21.486,6.992,11.078,18.070,17.236
1780272390863,3.371,6.254,3.411,5.237,2.471,2.420,0.185,0.215,23.564,5.266,16.003,21.269,20.024
1780272390928,4.199,5.124,3.440,5.081,0.306,0.382,0.236,0.317,19.085,1.978,17.232,19.210,17.697
1780272390970,4.027,4.698,3.349,4.760,0.040,0.054,0.812,0.973,18.713,1.343,16.336,17.679,15.952
1780272391026,3.874,4.053,3.313,4.086,0.007,0.010,1.388,1.654,18.385,1.766,14.717,16.483,15.733
1780272391090,3.367,3.510,2.868,3.583,0.000,0.003,1.290,1.534,16.155,1.668,13.268,14.936,13.745
1780272391145,3.185,3.236,2.861,2.766,0.000,0.003,1.454,1.694,15.199,1.823,11.933,13.756,12.533
1780272391204,2.744,2.985,2.580,2.617,0.003,0.003,1.381,1.632,13.945,1.774,10.875,12.649,11.539
1780272391245,2.595,2.657,2.482,2.398,0.000,0.003,1.414,1.673,13.222,1.774,10.126,11.900,10.739
1780272391295,2.496,2.540,2.347,2.227,0.000,0.003,0.524,0.677,10.814,0.936,9.702,10.638,10.206
1780272391360,2.216,2.194,2.001,1.920,0.000,0.007,1.392,1.683,11.413,1.652,8.579,10.231,9.285
1780272391415,2.172,2.125,1.913,2.033,0.000,0.003,1.374,1.614,11.234,1.676,8.335,10.011,9.042
1780272391487,1.986,1.931,1.753,1.724,0.000,0.003,1.374,1.640,10.411,1.684,7.610,9.294,8.582
1780272391533,1.953,1.866,1.778,1.618,0.003,0.003,0.648,0.677,8.546,0.911,7.244,8.155,8.121
1780272391581,1.738,1.727,1.643,1.450,0.000,0.003,1.133,1.541,9.235,1.416,6.902,8.318,6.885
1780272391633,1.326,1.173,1.075,1.031,0.003,0.003,1.818,2.077,8.506,2.083,4.452,6.535,6.618
1780272391693,0.211,0.185,0.156,0.160,0.000,0.003,1.815,2.143,4.673,2.205,1.245,3.450,4.121
1780272391771,0.007,0.010,0.007,0.007,0.000,0.003,2.223,2.544,4.801,2.718,0.529,3.247,3.248
1780272391819,0.000,0.003,0.003,0.003,0.000,0.003,1.829,2.183,4.024,2.303,0.480,2.783,3.273
1780272391892,0.003,0.003,0.003,0.003,0.003,0.003,0.462,0.594,1.074,0.781,0.463,1.244,1.382
1780272391948,0.000,0.000,0.003,0.003,0.000,0.000,0.400,0.517,0.923,0.545,0.463,1.008,1.382
1780272392023,0.003,0.003,0.003,0.003,0.000,0.003,0.772,0.995,1.782,0.862,0.488,1.350,1.430
1780272392092,0.000,0.000,0.000,0.003,0.000,0.003,1.764,2.110,3.880,2.043,0.496,2.539,2.691
1780272392161,0.003,0.000,0.003,0.003,4.363,0.007,1.840,2.150,8.369,5.046,0.496,5.542,5.867
1780272392223,0.000,0.000,0.000,0.003,3.419,3.437,2.139,2.409,11.407,6.837,0.520,7.357,11.442
1780272392287,0.000,0.000,0.000,0.003,2.223,2.187,1.880,2.187,8.480,5.567,0.520,6.087,9.261
1780272392338,0.000,0.000,0.000,0.003,1.913,1.953,1.909,2.187,7.965,4.957,0.520,5.477,6.594
1780272392411,0.000,0.000,0.000,0.003,1.643,1.509,2.445,2.817,8.417,5.185,0.496,5.681,6.303
1780272392456,0.000,0.000,0.000,0.003,1.140,1.042,4.709,5.325,12.219,9.385,0.512,9.897,8.461
1780272392495,0.000,0.000,0.000,0.003,1.002,1.100,5.132,5.711,12.948,11.168,0.553,11.721,14.545
1780272392556,0.000,0.000,0.000,0.003,1.235,1.191,4.971,5.671,13.071,11.689,0.553,12.242,15.079
1780272392595,0.000,0.003,0.000,0.003,1.505,1.552,2.391,2.781,8.235,7.374,0.545,7.919,9.212
1780272392668,0.003,0.000,0.000,0.003,1.381,1.406,0.528,0.670,3.991,3.052,0.520,3.572,4.921
1780272392734,0.003,0.000,0.000,0.003,0.860,0.973,5.081,5.525,12.445,9.987,0.553,10.540,9.261
1780272392774,0.000,0.000,0.000,0.003,1.100,1.119,5.354,5.857,13.433,11.648,0.569,12.217,13.042
1780272392811,0.000,0.000,0.000,0.003,1.199,1.180,5.328,5.828,13.538,11.982,0.577,12.559,13.164
1780272392872,1.724,1.771,1.673,1.683,1.490,1.479,1.421,1.687,12.928,5.234,2.995,8.229,9.285
1780272392959,4.640,3.619,7.100,5.219,0.047,0.061,0.153,0.193,21.032,0.805,16.581,17.386,17.818
1780272393025,3.819,1.680,6.739,1.946,0.003,0.003,0.123,0.138,14.451,0.358,11.851,12.209,11.030
1780272393079,3.014,4.785,5.048,5.358,0.000,0.003,0.353,0.455,19.016,0.512,17.004,17.516,14.667
1780272393118,2.529,3.706,4.968,5.821,0.000,0.003,0.535,0.696,18.258,0.700,16.182,16.882,15.491
1780272393175,1.738,4.322,4.709,4.825,0.000,0.003,1.057,1.268,17.922,1.204,14.879,16.083,14.618
1780272393213,2.296,3.772,4.578,4.093,0.000,0.003,1.038,1.283,17.063,1.286,14.269,15.555,14.109
1780272393254,2.248,3.378,4.271,4.118,0.000,0.003,1.137,1.403,16.558,1.416,13.569,14.985,13.600
1780272393312,3.236,2.988,3.798,3.378,0.000,0.003,1.221,1.465,16.089,1.481,13.097,14.578,13.309
1780272393348,3.262,2.383,3.225,3.364,0.000,0.003,1.159,1.403,14.799,1.424,12.193,13.617,12.194
1780272393398,3.014,2.766,2.937,3.098,0.000,0.000,1.184,1.381,14.380,1.408,11.477,12.885,11.927
1780272393518,2.693,2.442,2.496,2.525,0.000,0.000,1.078,1.337,12.571,1.310,9.914,11.224,10.352
1780272393588,0.349,2.547,2.525,0.346,0.000,0.000,1.013,1.239,8.019,1.180,6.186,7.366,6.497
1780272393651,0.404,0.324,2.216,3.889,0.000,0.000,0.258,0.258,7.349,0.439,4.118,4.557,4.509
1780272393714,2.212,0.021,1.498,0.481,0.000,0.000,0.160,0.178,4.550,0.293,4.110,4.403,4.048
1780272393766,1.829,0.171,0.408,0.871,0.003,0.010,4.589,4.953,12.834,7.171,3.117,10.288,8.994
1780272393825,1.552,2.649,0.069,4.840,0.003,0.010,4.654,5.336,19.113,9.255,8.774,18.029,17.988
1780272393869,2.646,2.460,0.364,4.651,0.000,0.003,2.183,2.551,14.858,4.053,9.800,13.853,13.309
1780272393909,2.916,2.587,0.408,4.610,0.000,0.000,0.605,0.758,11.884,1.465,10.264,11.729,10.788
1780272394000,3.229,0.207,1.447,0.462,0.000,0.003,0.185,0.215,5.748,0.374,5.518,5.892,5.261
1780272394063,0.707,0.222,1.494,0.138,0.000,0.003,1.053,1.188,4.805,1.025,2.783,3.808,3.588
1780272394142,0.076,2.682,0.765,0.087,4.359,3.750,1.067,1.253,14.039,8.099,3.817,11.916,14.376
1780272394194,5.525,1.694,1.538,2.956,3.564,3.819,0.831,0.998,20.925,8.156,9.971,18.127,14.085
1780272394255,2.259,1.151,2.828,2.340,4.275,4.301,1.057,1.304,19.515,9.279,8.636,17.915,17.309
1780272394313,2.238,3.634,2.963,2.179,4.071,4.173,0.900,1.093,21.251,8.815,11.729,20.544,17.285
1780272394349,1.975,4.997,3.386,2.555,2.726,3.626,1.180,1.483,21.928,7.366,12.698,20.064,19.248
1780272394389,2.751,5.514,3.455,2.234,1.549,1.902,3.335,3.677,24.417,9.540,13.943,23.483,18.133
1780272394421,3.014,6.054,3.313,2.587,1.417,1.348,3.918,4.512,26.163,10.248,14.464,24.712,24.267
1780272394483,1.713,4.636,3.922,2.638,1.341,1.396,4.056,4.669,24.371,10.777,13.333,24.110,22.861
1780272394577,3.801,5.084,3.484,0.933,1.727,1.683,1.585,1.968,20.265,6.096,9.483,15.579,14.109
1780272394655,3.557,5.008,4.111,4.898,1.370,1.410,0.280,0.338,20.972,3.549,10.582,14.131,12.339
1780272394701,0.958,2.467,1.450,2.715,1.745,1.705,1.035,1.366,13.441,4.452,4.371,8.823,8.752
1780272394755,0.098,0.422,0.156,0.331,1.523,1.552,1.505,1.742,7.329,4.680,1.188,5.868,5.939
1780272394839,0.863,0.400,0.637,0.630,1.370,1.436,1.800,2.103,9.239,4.932,0.797,5.729,5.697
1780272394896,3.112,2.897,3.094,2.919,1.210,1.239,1.534,1.844,17.849,4.379,5.966,10.345,9.382
1780272394962,2.332,3.080,1.778,3.236,1.458,1.385,1.906,2.259,17.434,5.217,5.307,10.524,10.085
1780272395042,4.395,3.889,4.341,3.637,1.665,1.607,1.479,1.705,22.718,5.209,11.835,17.044,16.267
1780272395146,0.061,0.040,0.040,0.036,1.957,2.135,1.713,1.975,7.957,6.153,1.033,7.186,6.933
1780272395206,5.467,1.651,1.993,4.949,1.665,1.545,1.057,1.264,19.591,4.582,10.712,15.294,14.279
1780272395278,2.234,1.140,1.928,7.643,2.223,2.165,0.317,0.415,18.065,4.647,10.435,15.082,13.770
