wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780257368710,0.000,0.000,0.000,0.003,0.003,0.003,2.318,2.504,4.831,0.000,0.480,2.523,3.003
1780257368770,0.007,0.000,0.000,0.003,0.000,0.007,2.456,2.675,5.148,0.000,0.472,2.751,3.223
1780257368826,0.003,0.000,0.000,0.003,0.003,0.007,2.620,2.908,5.544,0.000,0.504,3.052,3.556
1780257368870,0.003,0.000,0.000,0.000,0.000,0.003,2.329,2.540,4.875,0.000,0.496,2.653,3.149
1780257368917,0.000,0.000,0.000,0.003,0.000,0.003,1.862,2.077,3.945,0.000,0.480,2.108,2.588
1780257368987,0.000,0.000,0.000,0.003,0.000,0.003,1.756,1.957,3.719,0.000,0.472,1.921,2.393
1780257369058,0.003,0.003,0.000,0.003,0.000,0.000,0.637,0.794,1.440,0.000,0.488,0.822,1.310
1780257369118,0.007,0.000,0.000,0.003,0.000,0.003,0.338,0.415,0.766,0.000,0.480,0.463,0.943
1780257369159,0.000,0.000,0.000,0.000,0.000,0.003,1.439,1.421,2.863,0.000,0.472,1.497,1.969
1780257369211,0.003,0.000,0.000,0.003,0.000,0.007,2.106,2.281,4.400,0.000,0.488,2.214,2.702
1780257369283,0.000,0.000,0.000,0.003,0.000,0.003,2.117,2.369,4.492,0.000,0.488,2.360,2.848
1780257369325,0.000,0.000,0.003,0.003,0.000,0.003,1.818,2.063,3.890,0.000,0.488,2.100,2.588
1780257369368,0.003,0.000,0.000,0.003,0.000,0.003,1.745,1.942,3.696,0.000,0.496,1.921,2.417
1780257369407,0.000,0.000,0.000,0.003,0.000,0.003,0.834,0.995,1.835,0.000,0.488,1.196,1.684
1780257369448,0.000,0.000,0.000,0.000,0.000,0.000,0.386,0.470,0.856,0.000,0.480,0.545,1.025
1780257369508,0.003,0.000,0.000,0.003,0.000,0.003,1.403,1.505,2.917,0.000,0.463,1.391,1.854
1780257369595,0.000,0.003,0.003,0.003,0.003,0.003,2.103,2.289,4.407,0.000,0.496,2.214,2.710
1780257369658,1.031,0.860,0.656,0.911,0.000,0.003,1.771,1.961,7.193,0.000,1.367,1.929,3.296
1780257369732,1.760,1.687,1.512,1.658,4.931,0.003,0.495,0.648,12.694,0.000,2.018,3.988,6.006
1780257369781,1.490,1.487,1.293,1.406,5.704,4.862,1.100,1.137,18.479,0.000,1.904,9.141,11.045
1780257369835,2.012,1.858,1.771,1.789,3.429,3.313,2.354,2.624,19.150,0.000,2.930,9.084,12.014
1780257369892,4.895,4.643,4.395,4.384,2.329,2.522,2.033,2.176,27.377,0.000,12.665,7.667,20.332
1780257369934,5.963,5.886,5.055,4.913,2.201,2.114,1.144,1.304,28.580,0.000,18.746,6.463,25.209
1780257369984,6.101,6.313,4.712,3.521,2.540,2.460,1.512,1.651,28.810,0.000,19.991,6.853,26.844
1780257370026,5.328,5.518,4.643,4.818,2.558,2.493,1.534,1.731,28.623,0.000,19.185,7.114,26.299
1780257370074,4.855,4.938,3.754,4.239,2.547,2.536,1.654,1.807,26.330,0.000,17.769,7.277,25.046
1780257370125,4.115,4.250,3.557,4.002,2.325,2.445,3.182,3.615,27.491,0.000,15.775,9.873,25.648
1780257370188,0.732,0.903,0.375,0.484,2.759,2.777,4.381,4.858,17.269,0.000,3.614,12.730,16.344
1780257370258,0.025,0.025,0.010,0.014,2.948,2.828,1.330,1.640,8.820,0.000,0.846,8.172,9.018
1780257370325,0.007,0.003,0.003,0.003,0.430,0.564,0.572,0.692,2.274,0.000,0.537,2.669,3.206
1780257370361,0.010,0.000,0.003,0.003,0.058,0.080,1.293,1.403,2.850,0.000,0.488,2.051,2.539
1780257370405,0.003,0.000,0.003,0.003,0.010,0.010,1.877,2.117,4.023,0.000,0.496,2.165,2.661
1780257370451,0.000,0.000,0.000,0.003,0.014,0.029,8.722,9.221,17.989,0.000,0.496,12.454,12.950
1780257370492,0.000,0.000,0.000,0.003,0.007,0.025,10.982,12.272,23.289,0.000,0.577,20.423,21.000
1780257370540,0.000,0.000,0.000,0.003,0.007,0.018,7.519,8.419,15.966,0.000,0.586,15.531,16.117
1780257370589,0.521,0.506,0.503,0.488,0.003,0.014,6.845,7.577,16.457,0.000,0.936,13.943,14.879
1780257370631,2.402,2.146,2.274,2.285,0.007,0.014,6.440,7.002,22.570,0.000,4.468,12.967,17.435
1780257370683,3.615,4.235,5.117,4.428,0.003,0.010,5.565,6.156,29.129,0.000,11.542,11.501,23.043
1780257370739,2.529,4.570,7.042,6.276,0.000,0.007,3.696,4.202,28.322,0.000,18.323,6.951,25.274
1780257370783,2.165,4.086,7.162,6.258,0.003,0.000,1.807,1.523,23.004,0.000,18.868,3.353,22.221
1780257370852,2.168,3.521,6.448,5.365,3.477,0.003,0.273,0.277,21.532,0.000,16.931,3.296,20.227
1780257370902,2.197,3.152,5.190,4.250,4.698,4.476,0.142,0.174,24.279,0.000,14.961,7.521,22.482
1780257370945,2.744,3.200,4.592,3.685,3.123,2.985,3.433,3.696,27.458,0.000,13.862,10.801,24.663
1780257370983,2.613,2.693,3.860,3.189,2.412,2.496,4.581,5.208,27.052,0.000,12.437,13.626,26.063
1780257371040,3.065,2.613,3.032,2.719,2.409,2.515,4.774,5.332,26.459,0.000,11.314,14.603,25.917
1780257371085,2.777,2.511,2.857,2.642,2.635,2.759,3.827,4.169,24.177,0.000,10.997,12.421,23.418
1780257371133,2.824,2.693,2.912,2.613,2.770,2.824,1.428,1.210,19.274,0.000,11.013,8.188,19.201
1780257371193,1.811,1.822,1.971,1.713,1.811,1.920,9.302,10.592,30.942,0.000,7.749,21.001,28.750
1780257371251,1.560,1.538,1.472,1.348,2.187,2.278,10.071,11.040,31.494,0.000,6.300,24.126,30.426
1780257371316,1.957,0.207,1.844,0.215,2.795,2.759,5.708,6.480,21.965,0.000,4.729,17.134,21.863
1780257371391,1.585,3.721,1.290,2.788,2.562,2.606,5.963,6.597,27.112,0.000,3.956,16.849,20.805
1780257371440,1.060,3.193,0.714,1.982,2.638,2.551,5.926,6.575,24.639,0.000,3.003,16.947,19.950
1780257371493,1.341,2.372,0.626,1.279,2.916,2.843,4.038,4.333,19.748,0.000,2.954,12.730,15.684
1780257371538,1.858,1.490,0.503,1.855,2.759,2.864,1.381,1.694,14.404,0.000,3.988,7.912,11.900
1780257371601,0.834,2.704,0.105,4.563,1.680,1.662,8.368,9.156,29.072,0.000,6.365,19.129,25.494
1780257371658,1.789,1.939,0.174,5.000,2.773,2.507,2.555,3.010,19.747,0.000,8.001,10.101,18.102
1780257371711,2.256,2.427,0.200,4.107,2.547,2.500,3.203,3.440,20.680,0.000,7.562,9.694,17.256
1780257371774,2.547,1.760,0.790,3.389,2.402,2.493,3.579,3.980,20.940,0.000,7.326,10.052,17.378
1780257371834,2.044,1.818,1.122,2.540,3.357,2.934,2.828,3.185,19.828,0.000,6.568,10.020,16.588
1780257371901,2.019,1.698,1.275,2.303,4.275,4.264,0.780,0.962,17.576,0.000,6.455,9.133,15.588
1780257371950,1.833,1.782,1.669,2.139,4.250,4.337,0.320,0.353,16.683,0.000,6.512,8.490,15.002
1780257371990,1.826,1.731,1.468,2.165,4.271,4.279,1.261,1.323,18.324,0.000,6.341,9.458,15.799
1780257372037,1.647,1.669,1.330,1.800,4.293,4.122,2.620,2.923,20.404,0.000,5.828,10.915,16.743
1780257372077,1.705,1.585,1.348,1.913,4.476,4.312,2.544,2.828,20.711,0.000,5.991,11.518,17.509
1780257372130,1.596,1.589,1.352,1.731,3.838,4.479,2.591,2.857,20.033,0.000,5.738,11.102,16.840
1780257372185,1.581,1.676,1.560,1.840,4.381,3.710,2.919,3.225,20.892,0.000,5.925,11.697,17.622
1780257372250,0.936,1.122,0.743,0.973,3.736,4.261,3.725,4.162,19.658,0.000,3.239,12.975,16.214
1780257372314,0.102,0.112,0.061,0.167,4.629,3.969,3.349,3.670,16.059,0.000,1.041,12.910,13.951
1780257372378,0.007,0.007,0.003,0.007,5.022,5.536,2.438,2.810,15.830,0.000,0.529,12.893,13.422
1780257372452,5.062,5.113,4.807,3.721,5.438,5.686,2.219,2.474,34.520,0.000,7.545,13.292,20.837
1780257372517,6.130,5.755,1.862,1.745,5.788,5.554,2.977,3.302,33.113,0.000,11.184,15.376,26.560
1780257372576,5.974,6.761,3.885,2.496,5.113,5.434,3.517,3.889,37.069,0.000,14.928,16.117,31.045
1780257372634,4.669,4.632,4.049,4.158,4.993,5.033,3.794,4.129,35.457,0.000,13.748,16.328,30.076
1780257372677,4.457,4.395,3.947,3.973,5.161,5.201,2.179,2.547,31.860,0.000,13.431,13.984,27.415
1780257372742,3.856,3.845,3.572,3.699,5.110,4.789,0.725,0.743,26.339,0.000,12.218,10.354,22.572
1780257372793,3.007,3.014,2.784,2.566,3.932,3.827,7.490,8.857,35.477,0.000,9.588,21.220,30.808
1780257372839,2.686,2.595,2.442,2.453,3.881,4.308,5.697,6.404,30.466,0.000,8.685,18.884,27.569
1780257372906,2.602,2.402,2.296,2.270,3.750,3.590,5.121,5.529,27.560,0.000,8.172,17.264,25.436
1780257372979,2.197,2.168,2.106,2.299,3.754,3.798,3.969,4.446,24.737,0.000,7.122,14.220,21.342
1780257373055,1.884,1.731,1.753,1.567,3.182,3.021,9.447,10.351,32.936,0.000,6.194,23.052,29.246
1780257373117,1.873,1.654,1.629,1.735,3.885,3.768,2.668,3.069,20.281,0.000,6.398,11.998,18.396
1780257373179,2.336,1.950,1.833,2.019,3.951,3.830,1.108,1.301,18.328,0.000,7.089,8.856,15.945
1780257373239,2.103,1.807,1.709,1.782,3.615,3.371,3.083,3.397,20.867,0.000,6.617,10.940,17.557
1780257373298,1.880,1.611,1.647,1.552,3.623,3.488,3.236,3.542,20.579,0.000,6.267,11.379,17.646
1780257373359,1.913,1.713,1.738,1.694,3.477,3.761,0.699,0.849,15.844,0.000,6.422,8.017,14.439
1780257373411,2.055,1.611,1.581,1.702,3.739,3.393,0.211,0.244,14.536,0.000,6.552,7.252,13.804
1780257373451,1.487,1.228,1.199,1.151,2.751,2.821,6.947,7.064,24.648,0.000,4.916,18.526,23.442
1780257373515,1.417,1.108,1.148,1.035,3.641,3.568,1.982,2.562,16.461,0.000,4.884,12.519,17.403
1780257373585,1.771,1.377,1.428,1.439,3.327,3.196,3.087,3.327,18.952,0.000,5.795,10.199,15.994
1780257373642,1.804,1.035,1.505,1.031,2.923,2.850,5.416,6.090,22.654,0.000,5.445,15.579,21.024
1780257373704,1.669,0.149,1.436,0.120,2.992,3.050,5.861,6.429,21.706,0.000,3.915,17.370,21.285
1780257373766,1.745,2.536,1.607,3.652,3.557,3.433,3.437,3.900,23.867,0.000,4.167,12.600,16.767
1780257373817,0.488,3.320,0.484,6.615,2.861,2.733,8.230,8.543,33.274,0.000,6.528,20.504,27.032
1780257373871,0.072,0.688,0.029,3.007,0.790,0.998,10.052,11.284,26.920,0.000,2.409,21.343,23.752
1780257373925,0.014,0.061,0.007,0.874,0.072,0.102,7.658,8.394,17.182,0.000,0.822,16.369,17.191
1780257373961,0.003,0.007,0.003,0.091,0.021,0.032,7.381,7.997,15.535,0.000,0.626,14.888,15.514
1780257374001,0.000,0.003,0.003,0.014,0.010,0.021,7.187,7.909,15.147,0.000,0.553,14.399,14.952
1780257374034,0.000,0.000,0.003,0.007,0.010,0.018,7.107,7.738,14.883,0.000,0.553,14.147,14.700
1780257374079,0.000,0.000,0.000,0.003,0.003,0.018,6.969,7.690,14.683,0.000,0.545,13.878,14.423
1780257374115,0.003,0.000,0.003,0.003,0.007,0.018,6.706,7.530,14.270,0.000,0.545,13.658,14.203
1780257374164,0.000,0.000,0.000,0.003,0.003,0.007,3.794,4.337,8.144,0.000,0.545,7.252,7.797
1780257374225,0.003,0.000,0.003,0.003,0.003,0.003,0.619,0.747,1.381,0.000,0.496,2.067,2.563
1780257374263,0.003,0.000,0.000,0.003,0.000,0.003,0.178,0.207,0.394,0.000,0.488,0.822,1.310
1780257374302,0.003,0.000,0.000,0.000,0.000,0.000,0.102,0.105,0.210,0.000,0.496,0.390,0.886
1780257374364,0.000,0.003,0.000,0.003,0.003,0.007,0.091,0.105,0.212,0.000,0.488,0.227,0.715
1780257374439,0.000,0.003,0.000,0.003,0.000,0.003,0.131,0.142,0.282,0.000,0.480,0.219,0.699
1780257374497,3.506,4.443,4.224,4.093,0.000,0.003,0.867,0.980,18.116,0.000,10.004,0.797,10.801
1780257374554,1.804,1.640,1.877,2.343,0.000,0.007,2.649,2.941,13.261,0.000,4.078,2.621,6.699
1780257374607,0.189,0.284,0.317,0.225,0.000,0.003,2.354,2.544,5.916,0.000,1.107,2.458,3.565
1780257374683,3.812,4.341,4.887,5.722,4.421,3.932,0.962,1.075,29.152,0.000,13.471,8.310,21.781
1780257374759,1.822,3.054,6.440,6.477,2.525,2.529,2.500,2.693,28.040,0.000,17.378,8.115,25.493
1780257374814,3.018,4.111,5.715,5.420,2.314,2.289,2.547,2.784,28.198,0.000,17.256,7.879,25.135
1780257374866,2.318,3.207,5.613,5.285,2.431,2.442,0.564,0.721,22.581,0.000,16.450,5.982,22.432
1780257374920,3.109,3.287,4.712,4.454,2.737,2.533,0.167,0.207,21.206,0.000,15.213,5.388,20.601
1780257374974,2.412,3.648,4.508,3.896,2.504,2.507,0.120,0.138,19.733,0.000,14.228,5.128,19.356
1780257375012,2.420,3.353,4.100,3.470,2.628,2.515,0.120,0.138,18.744,0.000,13.243,5.152,18.395
1780257375057,2.438,2.948,3.590,3.171,2.602,2.405,0.342,0.404,17.900,0.000,12.055,5.136,17.191
1780257375099,2.347,2.803,3.546,3.021,2.529,2.467,0.200,0.233,17.146,0.000,11.672,5.160,16.832
1780257375151,2.529,2.467,2.996,2.584,3
