wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780272042872,0.000,0.003,0.000,0.003,1.458,1.465,3.076,3.298,9.303,0.569,7.032,7.601,8.315
1780272042916,0.000,0.000,0.000,0.003,1.089,1.144,4.541,4.749,11.526,0.553,10.044,10.597,8.097
1780272042954,0.007,0.000,0.000,0.003,1.180,1.206,4.869,5.150,12.415,0.586,11.192,11.778,12.412
1780272042999,0.000,0.000,0.000,0.003,1.461,1.443,3.827,3.969,10.703,0.586,9.051,9.637,11.491
1780272043051,0.000,0.000,0.000,0.003,1.479,1.538,2.748,2.868,8.636,0.586,6.853,7.439,8.945
1780272043089,0.000,0.000,0.000,0.003,1.538,1.581,0.998,1.159,5.279,0.569,4.664,5.233,5.721
1780272043136,0.000,0.000,0.000,0.003,1.461,1.479,0.284,0.349,3.576,0.529,3.215,3.744,4.073
1780272043192,0.000,0.003,0.000,0.003,1.366,1.447,0.204,0.244,3.267,0.545,2.824,3.369,3.685
1780272043279,0.000,0.000,0.000,0.003,1.330,1.385,0.112,0.123,2.953,0.537,2.612,3.149,3.564
1780272043351,0.000,0.000,0.003,0.003,0.200,0.258,1.727,1.833,4.024,0.520,2.328,2.848,3.055
1780272043425,0.000,0.000,0.000,0.003,0.010,0.010,2.325,2.474,4.822,0.529,2.824,3.353,3.418
1780272043477,0.000,0.000,0.000,0.000,0.003,0.003,1.957,2.114,4.077,0.537,2.393,2.930,3.055
1780272043519,0.007,0.000,0.000,0.003,0.003,0.003,1.909,2.022,3.947,0.520,2.254,2.774,2.836
1780272043580,0.003,0.000,0.003,0.003,0.003,0.000,0.535,0.637,1.184,0.537,0.960,1.497,2.788
1780272043629,0.000,0.000,0.003,0.003,0.003,0.003,0.324,0.371,0.707,0.520,0.504,1.024,1.018
1780272043682,0.000,0.000,0.003,0.003,0.003,0.003,1.519,1.570,3.101,0.520,1.457,1.977,1.406
1780272043743,0.003,0.000,0.000,0.003,0.003,0.003,1.796,1.913,3.721,0.529,1.961,2.490,2.618
1780272043795,0.003,0.000,0.000,0.003,0.000,0.003,1.775,1.924,3.708,0.529,2.035,2.564,2.642
1780272043890,0.003,0.000,0.000,0.003,0.003,0.003,1.775,1.902,3.689,0.529,2.018,2.547,2.618
1780272043938,0.000,0.000,0.000,0.003,0.003,0.000,0.608,0.572,1.186,0.569,0.870,1.439,2.376
1780272043991,0.000,0.000,0.000,0.003,0.000,0.000,0.200,0.222,0.425,0.545,0.390,0.935,0.970
1780272044035,0.000,0.000,0.000,0.003,0.003,0.003,1.385,1.461,2.855,0.520,1.457,1.977,1.624
1780272044087,0.000,0.000,0.000,0.003,0.000,0.003,1.731,1.862,3.599,0.520,1.912,2.432,2.497
1780272044129,0.000,0.000,0.000,0.003,0.003,0.003,1.800,1.902,3.711,0.537,2.010,2.547,2.618
1780272044171,0.000,0.000,0.000,0.007,0.000,0.003,1.782,1.909,3.701,0.537,2.026,2.563,2.642
1780272044215,0.003,0.000,0.000,0.003,0.000,0.000,0.594,0.754,1.354,0.529,1.058,1.587,2.182
1780272044253,0.000,0.003,0.000,0.003,0.000,0.003,1.366,1.450,2.825,0.520,1.375,1.895,1.285
1780272044315,0.000,0.003,0.000,0.003,0.003,0.003,1.789,1.899,3.700,0.529,1.961,2.490,2.618
1780272044392,0.000,0.000,0.003,0.003,0.000,0.000,0.495,0.575,1.076,0.537,0.879,1.416,2.376
1780272044455,2.081,4.840,5.948,2.212,0.000,0.000,0.167,0.189,15.437,11.029,0.341,11.370,8.776
1780272044519,2.289,5.008,5.897,2.558,0.003,0.003,2.128,2.336,20.222,12.893,2.718,15.611,12.630
1780272044572,1.931,4.574,5.842,2.584,0.000,0.003,3.218,3.470,21.622,11.998,4.875,16.873,15.685
1780272044627,1.410,4.417,5.613,1.855,0.000,0.003,3.131,3.371,19.800,11.094,4.997,16.091,15.006
1780272044664,1.406,4.235,5.551,1.913,0.000,0.003,1.629,1.826,16.563,10.736,2.539,13.275,14.012
1780272044711,1.330,4.056,5.369,2.161,0.000,0.003,0.455,0.386,13.760,10.598,0.936,11.534,10.545
1780272044779,1.461,3.754,4.767,2.278,0.000,0.000,0.546,0.608,13.414,9.670,0.659,10.329,9.406
1780272044846,1.388,3.466,4.348,2.132,0.000,0.000,0.732,0.801,12.867,8.994,0.805,9.799,8.848
1780272044948,0.360,3.090,3.783,0.492,0.000,0.003,2.405,2.653,12.786,7.171,3.093,10.264,9.115
1780272045009,4.016,2.584,2.996,4.166,0.000,0.003,2.937,3.200,19.902,12.812,4.590,17.402,15.491
1780272045097,4.377,1.071,2.631,4.640,0.000,0.007,3.911,4.242,20.879,12.730,7.407,20.137,18.158
1780272045128,4.213,2.172,2.555,3.794,0.003,0.007,3.943,4.261,20.948,12.380,7.643,20.023,19.321
1780272045175,3.969,0.557,3.189,1.057,0.000,0.003,2.536,2.843,14.154,8.978,4.997,13.975,18.570
1780272045229,4.155,0.054,2.934,0.054,0.000,0.000,0.973,0.998,9.168,7.138,1.701,8.839,8.412
1780272045281,3.101,0.007,2.172,0.010,0.000,0.003,0.455,0.546,6.294,5.527,0.797,6.324,5.988
1780272045350,2.766,0.003,1.665,0.007,0.000,0.000,0.331,0.419,5.191,4.753,0.488,5.241,5.042
1780272045444,2.551,0.003,1.374,0.007,0.003,0.003,0.852,0.940,5.733,4.387,0.879,5.266,4.509
1780272045498,1.906,0.765,0.874,1.155,0.000,0.003,2.620,2.999,10.322,3.378,3.508,6.886,6.303
1780272045581,0.240,2.912,0.889,2.813,3.819,3.579,0.568,0.572,15.392,5.811,7.138,12.949,15.152
1780272045643,1.745,3.911,1.705,0.317,1.993,1.990,0.787,0.863,13.311,6.105,5.404,11.509,11.442
1780272045701,2.711,3.393,1.866,1.713,1.523,1.563,0.433,0.499,13.701,6.666,4.118,10.784,10.618
1780272045741,5.172,2.679,1.632,4.745,1.082,1.093,1.607,1.680,19.690,11.884,4.135,16.019,13.430
1780272045787,5.883,2.157,1.443,5.759,0.940,1.027,2.773,3.090,23.072,14.155,6.446,20.601,18.158
1780272045847,4.661,2.059,1.560,5.318,1.119,1.148,3.593,3.834,23.292,13.479,8.913,22.392,20.727
1780272045905,4.723,2.114,1.833,5.245,1.458,1.487,1.844,2.055,20.759,13.781,5.885,19.666,18.836
1780272045979,4.341,2.278,2.292,5.070,1.421,1.454,0.831,0.838,18.525,13.626,4.175,17.801,16.218
1780272046023,2.759,2.365,2.525,3.276,1.745,1.775,0.889,0.984,16.318,9.971,4.379,14.350,13.503
1780272046096,1.640,2.690,2.926,1.501,1.487,1.498,0.623,0.714,13.079,7.684,3.728,11.412,10.642
1780272046173,1.468,4.129,3.007,0.102,1.312,1.381,0.798,0.871,13.068,7.993,3.549,11.542,9.406
1780272046220,1.148,3.787,3.138,0.076,1.166,1.173,2.540,2.956,15.984,7.301,6.096,13.397,10.909
1780272046263,2.099,3.630,3.036,0.787,1.035,1.071,3.440,3.696,18.794,8.579,7.724,16.303,13.600
1780272046329,0.914,0.718,0.484,0.364,1.403,1.432,4.261,4.618,14.194,2.385,10.826,13.211,12.776
1780272046399,0.076,0.091,0.029,0.014,1.512,1.618,3.444,3.787,10.571,0.846,9.263,10.109,11.297
1780272046462,0.003,0.007,0.007,0.003,1.570,1.574,2.649,2.886,8.699,0.651,7.293,7.944,7.709
1780272046522,0.003,0.003,0.003,0.007,1.592,1.669,0.688,0.823,4.788,0.610,4.932,5.542,5.842
1780272046564,2.052,1.909,2.135,1.833,1.293,1.312,0.211,0.240,10.985,3.695,3.369,7.064,4.921
1780272046634,1.964,3.357,4.246,4.035,1.286,1.326,0.153,0.171,16.538,7.024,2.840,9.864,9.285
1780272046699,3.524,2.547,3.120,4.410,1.374,1.406,0.667,0.783,17.831,7.895,3.549,11.444,9.721
1780272046754,4.490,1.002,1.399,5.554,1.308,1.403,2.139,2.278,19.573,9.442,5.592,15.034,12.267
1780272046811,4.184,0.663,0.240,5.168,2.015,1.826,1.242,1.374,16.712,8.522,5.372,13.894,13.406
1780272046878,4.384,4.928,3.276,4.548,1.086,1.345,2.205,2.365,24.137,16.613,6.023,22.636,18.788
1780272046925,5.361,4.516,4.756,3.265,1.702,1.702,1.505,1.713,24.520,17.240,5.673,22.913,21.333
1780272046999,4.126,3.881,4.355,4.093,2.059,1.961,1.578,1.760,23.813,15.848,6.194,22.042,21.067
1780272047079,4.665,3.736,2.132,3.152,1.953,2.179,1.366,1.465,20.648,9.621,5.820,15.441,14.012
1780272047159,0.240,0.182,0.065,0.160,1.888,2.241,0.572,0.692,6.040,1.587,4.981,6.568,6.206
1780272047222,0.010,0.010,0.010,0.007,2.117,2.037,0.167,0.196,4.554,0.740,4.387,5.127,5.139
1780272047276,1.826,1.479,1.509,1.603,1.698,1.640,0.109,0.120,9.984,2.442,3.581,6.023,5.648
1780272047327,3.470,4.563,5.507,5.150,1.122,1.177,0.091,0.105,21.185,13.756,2.767,16.523,13.285
1780272047387,0.499,3.550,2.121,5.606,2.168,1.971,1.129,1.272,18.316,9.328,5.291,14.619,13.673
1780272047441,0.346,3.936,0.561,4.490,1.895,2.219,2.310,2.438,18.195,8.188,7.049,15.237,13.721
1780272047505,0.729,3.510,0.488,4.753,1.735,1.756,2.507,2.679,18.157,8.612,7.269,15.881,14.642
1780272047549,3.885,3.408,4.250,5.150,1.519,1.560,1.031,0.852,21.655,15.986,4.932,20.918,19.055
1780272047622,2.248,3.798,6.149,6.728,1.884,2.055,0.572,0.645,24.079,18.290,4.533,22.823,20.145
1780272047697,4.093,2.146,3.156,7.246,2.464,2.737,1.341,1.428,24.611,14.432,6.650,21.082,19.394
1780272047770,2.431,0.390,2.540,7.330,2.803,3.025,1.396,1.527,21.442,10.899,7.342,18.241,17.018
1780272047832,1.301,0.040,5.186,6.641,2.956,2.824,1.042,1.173,21.163,11.623,6.845,18.468,16.824
1780272047895,1.042,0.072,4.862,6.364,2.456,2.329,1.202,1.315,19.642,11.159,6.292,17.451,16.170
1780272047959,0.656,0.379,4.472,2.988,2.314,2.456,1.366,1.494,16.125,7.138,6.324,13.462,12.897
1780272048019,1.822,0.984,3.860,1.122,2.187,2.329,2.259,2.511,17.074,6.137,7.562,13.699,12.752
1780272048077,2.591,0.874,3.462,0.557,2.139,2.274,2.303,2.489,16.689,6.007,7.659,13.666,13.309
1780272048156,3.065,0.477,3.065,0.240,2.314,2.376,0.470,0.568,12.575,6.170,5.445,11.615,11.321
1780272048229,3.357,0.269,3.247,0.123,0.189,0.342,0.138,0.149,7.814,6.707,1.269,7.976,7.200
1780272048292,2.737,0.029,3.163,0.021,0.010,0.014,0.153,0.164,6.291,6.194,0.447,6.641,6.036
1780272048354,2.358,1.286,3.003,0.455,0.003,0.003,0.266,0.324,7.698,6.137,0.415,6.552,6.109
1780272048419,1.611,5.478,2.380,3.911,0.000,0.003,1.093,1.177,15.653,12.828,1.343,14.171,11.733
1780272048476,1.753,5.201,2.489,3.798,0.000,0.003,2.427,2.587,18.258,13.105,3.532,16.637,16.073
1780272048536,2.205,4.304,2.912,3.495,0.000,0.000,1.297,1.337,15.550,12.771,1.969,14.740,14.739
1780272048601,2.653,3.615,2.690,2.974,0.003,0.003,0.583,0.677,13.198,11.957,0.903,12.860,12.145
1780272048680,2.365,3.003,2.504,2.434,0.003,0.003,0.240,0.298,10.850,10.630,0.455,11.085,9.430
1780272048744,2.252,2.580,2.427,2.314,0.000,0.000,0.134,0.160,9.867,9.735,0.293,10.028,9.164
1780272048807,1.968,1.891,1.731,1.647,0.003,0.010,3.772,3.907,14.929,7.619,6.625,14.244,13.042
1780272048844,1.928,1.691,1.607,1.461,0.003,0.007,4.271,4.592,15.560,7.203,8.034,15.237,14.739
1780272048879,1.716,1.618,1.461,1.345,0.003,0.010,4.282,4.661,15.096,6.560,8.384,14.944,14.545
1780272048944,1.549,1.461,1.290,1.399,0.003,0.010,4.180,4.530,14.422,6.259,8.262,14.521,13.576
1780272049005,0.269,0.240,0.215,0.109,0.007,0.018,8.460,8.795,18.113,2.108,15.783,17.891,14.788
1780272049047,0.054,0.021,0.025,0.014,0.007,0.021,9.046,9.779,18.967,0.968,17.435,18.403,19.224
1780272049084,0.007,0.007,0.007,0.003,0.007,0.018,8.944,9.750,18.743,0.781,17.509,18.290,18.788
1780272049122,0.003,0.003,0.007,0.003,0.003,0.010,5.285,5.901,11.215,0.700,11.412,12.112,13.455
1780272049173,0.000,0.003,0.003,0.003,0.003,0.010,5.044,5.573,10.639,0.610,9.824,10.434,8.533
1780272049211,0.000,0.000,0.000,0.003,0.003,0.010,5.154,5.700,10.870,0.602,10.240,10.842,11.030
1780272049261,0.003,0.000,0.000,0.003,0.003,0.010,5.175,5.598,10.792,0.594,10.231,10.825,10.861
1780272049310,0.000,0.000,0.000,0.003,0.003,0.007,3.645,3.998,7.656,0.569,6.715,7.284,8.606
1780272049363,0.000,0.000,0.003,0.003,0.000,0.000,1.020,1.184,2.210,0.553,2.433,2.986,3.758
1780272049414,0.000,0.000,0.000,0.003,0.003,0.000,0.251,0.291,0.548,0.537,0.667,1.204,1.261
1780272049470,0.003,0.000,0.000,0.003,0.000,0.003,0.109,0.120,0.238,0.537,0.333,0.870,0.994
1780272049542,0.003,0.000,0.000,0.000,0.003,0.003,0.127,0.138,0.274,0.520,0.260,0.780,0.897
1780272049624,0.003,0.000,0.000,0.003,4.060,0.003,0.215,0.269,4.553,0.545,3.028,3.573,4.218
1780272049695,0.000,0.000,0.000,0.003,3.134,3.462,1.782,1.928,10.309,0.594,7.366,7.960,14.255
1780272049735,0.000,0.000,0.000,0.000,2.391,2.416,2.606,2.788,10.201,0.577,7.733,8.310,11.709
1780272049786,0.000,0.000,0.000,0.003,1.957,1.979,3.586,3.772,11.297,0.586,9.173,9.759,12.291
1780272049857,0.003,0.000,0.000,0.003,1.866,2.012,3.273,3.524,10.681,0.577,8.253,8.830,10.327
1780272049914,0.000,0.000,0.000,0.003,1.458,1.279,4.640,5.011,12.391,0.610,10.915,11.525,12.291
1780272049947,0.000,0.000,0.000,0.000,1.355,1.596,4.702,4.953,12.606,0.618,11.509,12.127,15.297
1780272050007,0.000,0.000,0.000,0.003,1.961,2.012,4.217,4.508,12.701,0.602,11.249,11.851,14.206
1780272050074,0.000,0.000,0.000,0.003,2.354,2.380,1.246,1.450,7.433,0.577,6.186,6.763,9.455
1780272050171,0.003,0.000,0.000,0.003,1.731,1.888,2.868,3.014,9.507,0.561,6.780,7.341,7.709
1780272050235,0.000,0.000,0.000,0.003,1.366,1.180,4.563,4.855,11.967,0.577,10.508,11.085,7.903
1780272050285,0.000,0.000,0.000,0.000,1.290,1.345,4.209,4.486,11.330,0.602,9.662,10.264,12.412
1780272050341,0.000,0.000,0.003,0.000,1.337,1.374,3.295,3.561,9.570,0.586,7.920,8.506,12.145
1780272050382,0.000,0.000,0.000,0.003,1.567,1.629,1.552,1.738,6.489,0.602,5.624,6.226,8.994
1780272050421,0.000,0.000,0.000,0.003,1.560,1.603,0.535,0.630,4.331,0.569,3.939,4.508,6.376
1780272050464,0.000,0.000,0.003,0.003,1.436,1.465,0.338,0.400,3.645,0.553,3.093,3.646,4.364
1780272050512,0.000,0.000,0.000,0.003,0.954,1.009,3.874,4.479,10.319,0.569,8.506,9.075,4.461
1780272050559,0.000,0.000,0.000,0.003,1.067,1.115,4.975,5.325,12.485,0.594,11.159,11.753,12.533
1780272050612,0.003,0.003,0.000,0.003,1.246,1.250,4.847,5.230,12.582,0.594,11.607,12.201,12.679
1780272050706,0.000,0.000,0.000,0.003,1.516,1.549,3.313,3.597,9.978,0.569,8.123,8.692,8.945
1780272050772,0.000,0.000,0.000,0.000,1.611,1.662,0.539,0.630,4.442,0.537,4.477,5.014,6.327
1780272050830,0.000,0.000,0.000,0.003,0.280,0.357,7.694,8.175,16.509,0.594,13.040,13.634,4.994
1780272050882,0.003,0.000,0.000,0.003,0.025,0.029,1.632,1.942,3.634,0.594,5.160,5.754,14.255
1780272050932,0.007,0.000,0.000,0.003,0.007,0.007,1.924,2.070,4.018,0.545,2.686,3.231,1.891
1780272050979,2.303,2.074,1.855,2.026,0.003,0.010,4.115,4.359,16.745,6.837,6.707,13.544,5.721
1780272051019,4.446,4.209,4.534,4.578,0.003,0.007,3.900,4.111,25.788,14.928,7.334,22.262,17.188
1780272051079,3.590,3.568,3.834,4.301,0.003,0.007,4.035,4.319,23.657,14.245,7.838,22.083,21.261
1780272051137,0.597,2.693,0.714,3.798,3.477,3.225,3.812,4.151,22.467,7.708,13.080,20.788,20.121
1780272051197,0.040,2.620,0.040,4.173,2.289,2.383,1.902,2.168,15.615,7.122,7.627,14.749,17.309
1780272051265,0.007,1.957,0.007,3.127,0.882,0.984,8.088,8.642,23.694,5.624,16.516,22.140,21.479
1780272051339,2.340,2.303,2.515,3.309,1.917,1.877,2.026,2.376,18.663,7.830,9.051,16.881,23.855
1780272051406,2.803,2.121,5.525,2.894,0.976,1.075,3.612,4.195,23.201,12.437,8.978,21.415,19.830
1780272051444,2.234,2.066,5.205,2.824,1.097,1.151,4.075,4.439,23.091,12.120,9.881,22.001,21.382
1780272051481,2.642,1.119,4.505,1.880,1.264,1.290,4.188,4.607,21.495,9.906,10.541,20.447,22.061
1780272051516,2.864,0.732,4.184,1.100,1.374,1.385,4.315,4.632,20.586,8.840,10.940,19.780,19.855
1780272051568,3.429,0.258,3.429,0.244,1.381,1.417,4.337,4.698,19.193,7.285,11.208,18.493,18.182
1780272051615,2.868,0.029,2.930,0.047,1.396,1.417,4.352,4.742,17.781,6.316,11.282,17.598,16.848
1780272051673,2.372,0.003,1.811,0.010,1.377,1.425,4.483,4.833,16.314,4.566,11.444,16.010,15.758
1780272051723,1.928,0.003,1.345,0.007,1.345,1.417,4.370,4.796,15.211,3.899,11.347,15.246,14.618
1780272051767,1.997,0.911,1.341,1.180,1.312,1.304,4.337,4.661,17.043,4.672,11.054,15.726,14.958
1780272051811,1.866,3.455,0.718,4.523,1.053,1.082,3.805,4.133,20.635,9.735,9.808,19.543,18.448
1780272051892,2.573,1.990,1.319,4.749,1.257,1.261,3.670,4.031,20.850,10.525,9.727,20.252,19.321
1780272051965,2.343,2.897,1.837,3.415,1.253,1.319,3.597,3.860,20.521,10.451,9.588,20.039,19.176
1780272052026,2.613,2.460,1.826,3.320,1.490,1.494,1.902,2.121,17.226,10.142,6.731,16.873,15.952
1780272052077,2.518,2.394,2.230,2.617,1.406,1.428,1.673,1.858,16.124,9.727,5.868,15.595,14.642
1780272052119,2.208,1.749,1.600,2.084,0.765,0.863,6.644,7.913,23.826,7.643,13.748,21.391,20.509
1780272052169,1.618,1.297,1.129,1.370,1.060,1.024,8.430,9.108,25.036,5.942,17.712,23.654,23.321
1780272052205,1.410,1.272,1.315,1.264,1.195,1.199,8.347,9.028,25.030,5.828,18.144,23.972,23.248
1780272052243,1.902,1.403,1.396,1.636,1.552,1.618,5.161,5.642,20.310,6.577,14.261,20.838,21.455
1780272052299,1.756,1.483,1.560,1.625,1.396,1.428,4.406,4.756,18.410,6.674,11.721,18.395,17.333
1780272052336,1.614,1.625,1.651,1.589,1.399,1.396,4.322,4.705,18.301,6.666,11.428,18.094,17.236
1780272052392,1.625,1.337,1.257,1.505,1.399,1.789,4.235,4.614,17.761,6.039,11.558,17.597,17.382
1780272052433,1.490,1.345,1.381,1.443,1.694,1.698,4.140,4.512,17.703,6.161,11.493,17.654,16.848
1780272052490,1.669,0.291,1.447,0.309,1.640,1.920,4.279,4.603,16.158,4.183,11.778,15.961,15.903
1780272052540,1.436,0.029,1.250,0.040,1.884,1.939,4.180,4.501,15.259,3.239,11.933,15.172,14.933
1780272052592,1.031,0.007,0.656,0.007,2.103,2.176,4.209,4.527,14.716,2.295,12.372,14.667,14.255
1780272052646,0.856,0.000,0.390,0.007,1.906,2.099,4.158,4.508,13.924,1.945,12.079,14.024,13.964
1780272052699,1.104,0.000,0.196,0.003,1.826,2.048,4.111,4.472,13.760,1.929,11.827,13.756,13.600
1780272052764,1.461,3.491,0.014,0.703,1.512,1.355,3.914,4.275,16.725,3.744,11.119,14.863,14.739
1780272052807,1.334,5.015,0.007,1.064,1.293,1.490,3.732,4.038,17.973,5.787,10.606,16.393,16.073
1780272052848,1.323,5.518,3.918,1.020,1.363,1.472,3.532,3.856,22.002,7.212,10.061,17.273,15.903
1780272052918,2.529,4.614,3.364,0.335,1.516,1.538,3.466,3.736,21.098,8.034,9.938,17.972,16.824
1780272052961,2.518,6.047,2.988,0.750,1.804,2.037,1.560,1.796,19.500,8.807,7.431,16.238,16.073
1780272053023,3.619,3.765,3.943,1.140,2.066,2.146,0.900,1.006,18.585,8.994,5.673,14.667,14.206
1780272053074,2.919,3.586,5.030,4.807,1.899,1.811,0.667,0.776,21.495,12.958,4.867,17.825,16.970
1780272053125,4.060,0.911,3.189,5.033,1.946,1.877,1.213,1.334,19.563,10.964,5.518,16.482,15.806
1780272053188,3.725,0.185,0.677,4.957,1.775,1.840,0.823,0.933,14.915,8.888,4.794,13.682,14.473
1780272053251,3.386,0.222,0.047,4.720,1.600,1.538,1.600,1.749,14.862,8.416,5.331,13.747,12.921
1780272053318,3.389,0.703,0.236,4.308,1.501,1.549,1.195,1.319,14.200,7.993,4.721,12.714,11.806
1780272053369,3.342,1.509,0.772,4.162,1.465,1.545,0.634,0.758,14.187,8.547,4.021,12.568,11.806
1780272053451,2.580,3.546,3.677,3.685,1.297,1.348,0.962,1.093,18.188,11.884,3.947,15.831,14.812
1780272053506,2.664,1.702,1.600,3.790,1.541,1.530,1.556,1.731,16.114,8.131,5.128,13.259,12.412
1780272053581,3.437,3.750,4.581,2.653,1.297,1.297,2.460,2.646,22.121,10.826,6.479,17.305,16.024
1780272053639,2.577,5.941,6.287,2.066,1.020,1.126,2.828,3.010,24.855,15.498,7.496,22.994,20.945
1780272053700,2.660,5.766,5.441,1.964,1.406,1.414,2.445,2.675,23.771,15.368,7.374,22.742,21.455
1780272053763,2.620,5.113,5.401,2.318,1.505,1.519,1.909,2.084,22.469,14.936,6.739,21.675,20.388
1780272053833,2.824,4.530,4.960,2.453,1.629,1.592,0.656,0.769,19.413,14.448,4.639,19.087,17.576
1780272053906,0.189,0.357,0.368,0.277,1.042,1.177,8.449,8.977,20.836,2.816,17.207,20.023,19.224
1780272053969,0.007,0.014,0.014,0.010,2.281,2.143,2.445,2.905,9.819,0.895,10.297,11.192,19.491
1780272054007,0.003,0.007,0.007,0.003,1.749,1.778,3.331,3.783,10.661,0.691,9.548,10.239,8.873
1780272054049,0.003,0.003,0.003,0.003,1.359,1.479,4.224,4.640,11.714,0.651,10.826,11.477,10.448
1780272054113,0.003,0.003,0.003,0.003,1.476,1.439,4.297,4.683,11.907,0.618,11.290,11.908,11.927
1780272054171,0.462,0.594,0.419,0.623,1.381,1.439,4.191,4.548,13.657,1.066,11.111,12.177,12.194
1780272054237,3.539,3.550,3.674,4.078,1.082,1.129,3.338,3.637,24.027,9.751,9.051,18.802,16.776
1780272054306,3.021,3.834,5.175,4.858,1.432,1.381,1.833,2.095,23.629,13.691,6.259,19.950,18.861
1780272054379,2.132,4.169,5.463,2.890,1.574,1.556,0.517,0.605,18.906,12.698,4.110,16.808,15.345
1780272054436,0.437,1.782,2.223,0.677,0.962,0.984,7.731,8.164,22.960,3.793,15.669,19.462,11.806
1780272054519,0.018,0.051,0.051,0.018,2.081,2.048,3.251,3.546,11.064,0.895,10.476,11.371,12.727
1780272054560,0.003,0.010,0.010,0.003,1.538,1.607,4.282,4.538,11.991,0.675,10.907,11.582,10.400
1780272054616,0.000,0.003,0.003,0.003,1.432,1.468,4.450,4.778,12.137,0.626,11.542,12.168,12.242
1780272054660,0.003,0.000,0.000,0.003,1.432,1.534,4.421,4.742,12.135,0.610,11.575,12.185,12.194
1780272054707,0.003,0.003,0.003,0.003,1.636,1.516,4.264,4.614,12.042,0.626,11.558,12.184,12.097
1780272054759,0.000,0.003,0.000,0.003,1.738,1.625,4.228,4.541,12.138,0.618,11.640,12.258,12.291
1780272054824,0.000,0.000,0.000,0.003,2.001,1.964,4.027,4.392,12.387,0.610,11.990,12.600,12.485
1780272054888,0.000,0.000,0.000,0.003,2.372,2.460,3.397,3.663,11.895,0.594,10.875,11.469,11.855
1780272054948,0.003,0.000,0.000,0.000,2.106,2.456,1.042,1.082,6.689,0.594,6.422,7.016,8.630
1780272055037,0.000,0.000,0.000,0.000,1.188,1.210,8.102,8.427,18.927,0.651,16.630,17.281,16.121
1780272055087,1.191,1.089,1.027,1.155,2.296,2.070,5.048,5.037,18.913,2.694,14.131,16.825,19.733
1780272055151,4.312,4.348,4.038,3.870,2.227,2.165,3.218,3.480,27.658,11.973,11.102,23.075,22.424
1780272055192,4.395,4.268,4.067,3.987,2.376,2.380,3.167,3.375,28.015,12.828,10.956,23.784,22.812
1780272055235,3.630,2.522,2.281,3.357,2.726,2.690,3.517,3.765,24.488,8.180,12.071,20.251,22.182
1780272055277,3.717,1.731,1.687,3.637,2.307,2.332,3.491,3.823,22.725,7.619,11.469,19.088,17.891
1780272055337,3.674,4.578,1.917,2.135,2.063,2.132,3.404,3.787,23.690,7.887,10.989,18.876,18.788
1780272055424,3.269,4.530,0.072,0.269,2.106,2.154,2.551,2.773,17.724,7.081,8.677,15.758,15.539
1780272055484,2.810,3.608,2.562,2.664,2.044,2.106,1.355,1.541,18.690,8.351,6.332,14.683,13.600
1780272055557,1.221,3.827,6.703,5.420,1.735,1.778,0.510,0.561,21.755,16.280,4.436,20.716,18.958
1780272055608,0.462,4.053,6.196,0.801,2.084,2.135,1.308,1.534,18.573,11.396,5.901,17.297,16.945
1780272055677,4.169,2.431,5.737,6.068,1.844,1.877,0.732,0.841,23.699,16.800,4.884,21.684,21.164
1780272055722,3.998,0.710,4.366,5.802,1.971,1.997,1.939,2.092,22.875,14.122,6.577,20.699,18.909
1780272055767,5.070,0.349,1.891,5.095,2.088,2.146,2.044,2.310,20.993,11.428,7.423,18.851,18.933
1780272055807,5.008,0.134,0.608,4.538,2.121,2.150,2.033,2.252,18.844,10.256,7.391,17.647,16.388
1780272055863,5.350,1.858,0.550,4.297,2.121,2.128,1.523,1.716,19.543,9.727,6.658,16.385,16.097
1780272055930,4.567,1.935,2.084,3.444,2.117,1.953,3.080,3.309,22.489,9.059,9.474,18.533,17.552
1780272055984,3.863,2.008,2.066,3.645,2.223,2.343,2.227,2.336,20.711,8.628,8.172,16.800,17.382
1780272056029,4.056,1.257,1.425,3.579,2.423,2.580,1.009,1.155,17.484,8.481,6.723,15.204,15.588
1780272056124,0.094,0.032,0.036,0.138,2.598,2.719,1.002,1.140,7.759,1.318,6.471,7.789,7.394
1780272056205,0.007,0.000,0.003,0.007,2.456,2.540,0.247,0.287,5.547,0.691,5.291,5.982,6.715
1780272056266,3.295,2.741,3.612,2.901,1.811,1.862,0.156,0.174,16.552,12.112,4.004,16.116,13.285
1780272056327,5.051,5.019,3.783,3.433,1.895,1.990,0.692,0.823,22.686,16.280,4.761,21.041,19.515
1780272056394,4.020,4.133,3.812,3.903,1.891,1.950,2.536,2.722,24.967,15.352,8.335,23.687,21.721
1780272056473,3.623,3.736,3.382,3.364,0.069,0.091,2.854,3.076,20.195,14.017,5.608,19.625,18.376
1780272056507,3.495,3.546,3.251,3.203,0.018,0.025,2.318,2.405,18.261,13.382,4.240,17.622,16.485
1780272056548,3.324,3.335,3.018,3.069,0.007,0.007,1.552,1.625,15.937,12.812,2.767,15.579,13.770
1780272056621,3.105,2.183,3.043,2.044,0.003,0.003,0.433,0.543,11.357,10.044,1.188,11.232,10.085
