wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780275019043,2.857,3.203,6.396,6.502,1.279,1.334,3.065,3.375,28.011,24.558
1780275019093,2.682,3.127,6.429,6.531,1.210,1.275,3.072,3.353,27.679,24.412
1780275019129,2.598,3.145,6.437,6.539,1.239,1.275,3.021,3.338,27.592,24.315
1780275019167,2.759,3.258,6.426,6.528,1.217,1.246,3.010,3.287,27.731,24.461
1780275019200,2.711,3.291,6.422,6.524,1.235,1.268,2.956,3.276,27.683,24.291
1780275019259,2.485,3.422,6.444,6.550,1.221,1.242,2.926,3.240,27.530,24.267
1780275019337,2.741,3.276,6.531,6.637,1.242,1.297,2.449,2.726,26.899,23.467
1780275019416,2.770,3.291,6.703,6.790,1.323,1.377,1.458,1.705,25.417,22.909
1780275019469,2.850,3.284,6.768,6.856,1.261,1.319,1.148,1.297,24.783,21.042
1780275019505,2.376,2.872,6.214,6.313,0.677,0.750,6.783,6.918,32.903,21.455
1780275019538,2.711,3.287,6.240,6.345,1.191,1.199,4.086,3.889,28.948,31.612
1780275019575,2.536,3.532,6.488,6.590,1.370,1.414,2.464,2.810,27.204,23.636
1780275019643,2.609,3.185,6.473,6.575,1.184,1.202,2.908,3.171,27.307,23.636
1780275019680,2.700,3.367,6.400,6.517,1.170,1.213,2.937,3.258,27.562,24.267
1780275019713,2.781,3.280,6.407,6.524,1.199,1.224,2.970,3.222,27.607,24.436
1780275019775,2.777,3.269,6.462,6.575,1.235,1.293,2.617,2.934,27.162,23.879
1780275019841,2.854,3.542,6.593,6.699,1.315,1.348,1.709,1.924,25.984,22.473
1780275019923,2.577,3.152,6.790,6.874,1.297,1.330,1.057,1.224,24.301,20.800
1780275019957,2.318,2.748,6.054,6.152,0.725,0.772,6.185,6.254,31.208,25.867
1780275019996,2.744,3.233,6.200,6.407,1.290,1.264,3.583,4.027,28.748,28.461
1780275020041,2.905,3.426,6.502,6.608,1.348,1.392,2.238,2.569,26.988,23.127
1780275020080,2.766,3.254,6.448,6.561,1.191,1.261,2.773,3.145,27.399,22.667
1780275020149,2.832,3.291,6.375,6.502,1.253,1.253,2.890,3.236,27.632,24.388
1780275020201,2.540,3.477,6.389,6.513,1.191,1.242,2.850,3.244,27.446,24.315
1780275020241,2.642,3.280,6.571,6.681,1.293,1.363,1.873,2.135,25.838,22.861
1780275020303,2.788,3.160,6.699,6.786,1.355,1.363,1.323,1.581,25.055,21.576
1780275020385,2.781,3.349,6.714,6.805,1.239,1.293,1.199,1.432,24.812,21.067
1780275020448,2.788,3.302,6.754,6.856,1.304,1.315,0.918,1.046,24.283,20.703
1780275020481,2.850,3.309,6.783,6.885,1.232,1.297,0.670,0.852,23.878,20.388
1780275020523,2.558,3.320,6.786,6.878,1.213,1.290,0.998,1.159,24.202,20.267
1780275020564,2.511,3.254,6.783,6.885,1.210,1.257,1.064,1.235,24.199,20.436
1780275020601,2.671,3.200,6.725,6.834,1.210,1.250,1.399,1.585,24.874,20.630
1780275020678,2.777,3.251,6.681,6.805,1.177,1.264,1.494,1.673,25.122,21.212
1780275020723,2.905,3.254,6.710,6.834,1.257,1.293,1.104,1.308,24.665,21.042
1780275020762,2.846,3.254,6.692,6.816,1.217,1.257,1.337,1.501,24.920,20.970
1780275020817,2.624,3.280,6.699,6.827,1.213,1.293,1.483,1.694,25.113,21.164
1780275020879,2.617,3.375,6.728,6.841,1.275,1.290,1.137,1.275,24.538,20.994
1780275020917,2.704,3.357,6.692,6.812,1.199,1.253,1.308,1.490,24.815,20.558
1780275020978,2.824,3.506,6.695,6.827,1.235,1.304,1.060,1.188,24.639,21.188
1780275021013,2.751,3.349,6.699,6.830,1.206,1.275,1.312,1.461,24.883,20.776
1780275021058,2.762,3.185,6.477,6.590,1.035,1.104,2.635,2.897,26.685,21.236
1780275021110,2.708,3.276,6.593,6.743,1.301,1.345,1.632,1.884,25.482,22.303
1780275021176,2.613,3.320,6.721,6.852,1.301,1.345,1.031,1.224,24.407,21.333
1780275021214,2.675,3.353,6.761,6.881,1.279,1.326,0.477,0.612,23.364,20.388
1780275021252,2.908,3.163,6.765,6.874,1.246,1.345,0.605,0.718,23.624,20.048
1780275021285,2.956,3.178,6.725,6.845,1.188,1.242,1.031,1.166,24.331,20.145
1780275021331,2.956,3.415,6.703,6.830,1.261,1.264,0.805,0.965,24.199,20.776
1780275021401,2.664,3.240,6.710,6.838,1.210,1.301,1.199,1.355,24.517,20.655
1780275021444,2.383,3.240,6.681,6.816,1.206,1.228,1.560,1.778,24.892,20.848
1780275021501,2.547,3.357,6.630,6.772,1.184,1.228,1.556,1.840,25.114,21.212
1780275021554,2.824,3.247,6.582,6.732,1.210,1.275,1.629,1.917,25.416,21.527
1780275021595,2.806,3.331,6.626,6.779,1.242,1.250,1.348,1.563,24.945,21.430
1780275021635,2.886,3.134,6.622,6.765,1.224,1.268,1.498,1.742,25.139,20.945
1780275021714,2.741,3.357,6.644,6.794,1.232,1.297,1.177,1.417,24.659,21.042
1780275021753,2.515,3.415,6.677,6.819,1.250,1.275,1.199,1.366,24.516,20.703
1780275021788,2.569,3.247,6.688,6.830,1.239,1.293,1.122,1.283,24.271,20.533
1780275021843,2.795,3.244,6.670,6.816,1.224,1.312,1.046,1.264,24.371,20.630
1780275021909,2.908,3.429,6.641,6.790,1.242,1.257,1.115,1.246,24.628,20.727
1780275021949,2.872,3.411,6.655,6.805,1.221,1.283,1.115,1.264,24.626,20.776
1780275022008,2.693,3.375,6.622,6.779,1.159,1.275,1.399,1.665,24.967,20.655
1780275022049,2.420,3.455,6.619,6.768,1.210,1.217,1.523,1.735,24.947,20.994
1780275022086,2.547,3.499,6.593,6.754,1.224,1.268,1.505,1.724,25.114,21.164
1780275022124,2.697,3.269,6.590,6.750,1.195,1.290,1.603,1.807,25.201,21.261
1780275022173,2.886,3.152,6.637,6.790,1.235,1.297,1.188,1.326,24.511,20.945
1780275022241,2.671,3.003,6.648,6.805,1.202,1.279,1.374,1.585,24.567,20.727
1780275022286,2.679,3.331,6.608,6.768,1.202,1.301,1.406,1.600,24.895,20.921
1780275022320,2.584,3.389,6.601,6.761,1.184,1.246,1.516,1.694,24.975,21.067
1780275022391,2.427,3.236,6.338,6.524,1.067,1.126,2.864,3.178,26.760,23.273
1780275022469,2.934,3.448,6.473,6.641,1.264,1.319,1.731,2.026,25.836,22.133
1780275022533,2.861,3.364,6.622,6.779,1.334,1.370,0.812,0.947,24.089,20.824
1780275022576,2.762,3.229,6.725,6.867,1.315,1.392,0.298,0.386,22.974,19.782
1780275022616,2.770,3.211,6.757,6.892,1.257,1.301,0.196,0.240,22.624,19.297
1780275022656,2.638,3.273,6.750,6.885,1.264,1.312,0.335,0.419,22.876,19.467
1780275022695,2.642,3.528,6.728,6.881,1.184,1.242,0.371,0.477,23.053,19.709
1780275022772,2.821,3.276,6.641,6.790,1.191,1.202,1.170,1.315,24.406,20.388
1780275022811,2.879,3.357,6.593,6.750,1.202,1.235,1.275,1.494,24.785,20.776
1780275022847,2.770,3.440,6.462,6.564,1.042,1.089,2.416,2.941,26.724,21.042
1780275022896,2.642,3.134,6.291,6.477,1.093,1.184,2.901,3.258,26.980,23.927
1780275022969,2.591,3.313,6.513,6.684,1.312,1.359,1.698,1.997,25.467,21.988
1780275023033,2.806,3.331,6.601,6.761,1.286,1.355,1.042,1.180,24.362,20.800
1780275023079,2.810,3.495,6.641,6.808,1.286,1.290,0.554,0.645,23.529,20.436
1780275023154,2.762,3.586,6.786,6.925,0.116,0.094,0.831,1.013,22.113,19.127
1780275023209,2.817,3.378,6.881,6.998,0.007,0.010,0.820,0.980,21.891,17.988
1780275023250,2.755,3.316,6.870,6.983,0.003,0.007,1.086,1.268,22.288,18.133
1780275023297,2.467,3.200,6.608,6.754,0.003,0.007,2.500,2.959,24.498,19.176
1780275023340,2.566,3.141,6.517,6.655,0.003,0.007,3.021,3.426,25.336,21.382
1780275023384,2.784,3.433,6.699,6.848,0.003,0.003,1.476,1.705,22.951,22.158
1780275023437,2.890,3.506,6.834,6.961,0.003,0.003,1.020,1.173,22.390,18.497
1780275023488,2.821,3.484,6.881,6.991,0.000,0.000,0.714,0.852,21.743,18.158
1780275023545,2.686,3.419,6.903,7.020,0.000,0.003,0.714,0.834,21.579,17.770
1780275023593,2.606,3.488,6.878,6.987,0.000,0.000,1.006,1.144,22.109,18.085
1780275023660,2.799,3.302,6.859,6.976,0.000,0.003,1.111,1.297,22.347,18.085
1780275023712,2.690,2.948,6.586,6.732,0.000,0.007,2.726,3.025,24.714,20.170
1780275023765,3.021,3.306,6.750,6.885,0.000,0.003,1.527,1.815,23.307,19.297
1780275023809,2.824,3.470,6.797,6.932,0.000,0.000,1.293,1.458,22.774,18.909
1780275023846,2.755,3.542,6.834,6.976,0.000,0.000,0.911,1.108,22.126,18.497
1780275023905,2.544,3.433,6.907,7.016,0.000,0.000,0.743,0.871,21.514,17.721
1780275023976,2.700,3.513,6.889,6.991,0.000,0.003,0.707,0.863,21.666,17.842
1780275024045,2.766,3.451,6.856,6.969,0.000,0.003,1.049,1.191,22.285,18.279
1780275024119,2.737,3.171,6.557,6.699,0.000,0.007,2.770,3.047,24.988,20.509
1780275024195,2.467,3.462,6.458,6.615,0.000,0.007,3.127,3.404,25.540,22.036
1780275024240,2.748,3.415,6.626,6.823,0.000,0.003,1.724,1.939,23.278,21.115
1780275024279,2.857,3.459,6.848,6.965,0.000,0.000,0.729,0.718,21.576,18.958
1780275024333,2.857,3.524,6.910,7.009,0.000,0.000,0.295,0.382,20.977,17.382
1780275024383,2.770,3.386,6.929,7.020,0.000,0.003,0.295,0.382,20.785,17.236
1780275024419,2.631,3.338,6.896,6.994,0.000,0.003,0.820,1.057,21.739,17.358
1780275024479,2.372,3.185,6.593,6.728,0.003,0.007,2.759,2.934,24.581,19.467
1780275024513,2.737,3.422,6.692,6.823,0.000,0.003,1.363,1.603,22.643,21.091
1780275024561,2.930,3.564,6.812,6.929,0.000,0.000,1.042,1.173,22.450,18.158
1780275024636,2.890,3.349,6.830,6.951,0.000,0.003,0.998,1.184,22.205,18.230
1780275024708,2.799,3.470,6.827,6.940,0.000,0.000,1.053,1.195,22.284,18.158
1780275024769,2.412,3.411,6.859,6.969,0.000,0.000,1.100,1.217,21.968,18.012
1780275024808,2.533,3.127,6.622,6.761,0.003,0.003,2.398,2.795,24.242,20.024
1780275024854,2.726,3.236,6.440,6.604,0.000,0.007,3.087,3.316,25.416,21.115
1780275024909,2.890,3.214,6.396,6.564,0.000,0.007,3.094,3.404,25.569,22.255
1780275024965,3.189,3.557,6.703,6.848,0.000,0.003,1.133,1.345,22.778,20.000
1780275025026,2.722,3.411,6.885,7.005,0.000,0.000,0.331,0.441,20.795,17.697
1780275025079,2.464,3.630,6.914,7.020,0.000,0.000,0.160,0.185,20.373,17.115
1780275025150,2.864,3.346,6.914,7.016,0.000,0.000,0.193,0.225,20.558,17.188
1780275025222,2.941,3.189,6.859,6.965,0.000,0.003,0.812,0.929,21.698,17.455
1780275025273,2.518,3.265,6.502,6.648,0.000,0.007,2.901,3.138,24.979,19.927
1780275025313,2.507,3.389,6.396,6.564,0.003,0.007,3.127,3.440,25.433,22.061
1780275025361,2.646,3.480,6.644,6.794,0.000,0.003,1.640,1.866,23.073,19.758
1780275025413,2.788,3.499,6.772,6.896,0.000,0.000,1.082,1.217,22.254,18.230
1780275025450,2.890,3.353,6.816,6.940,0.000,0.003,0.685,0.823,21.510,17.867
1780275025493,2.916,3.302,6.874,6.991,0.000,0.000,0.320,0.390,20.793,17.600
1780275025542,2.850,3.101,6.859,6.969,0.000,0.000,0.790,0.896,21.465,17.503
1780275025589,2.635,3.141,6.597,6.743,0.000,0.007,2.507,2.671,24.301,18.158
1780275025644,2.511,3.437,6.451,6.615,0.003,0.003,2.999,3.254,25.273,21.236
1780275025688,2.587,3.488,6.371,6.546,0.003,0.003,3.069,3.404,25.471,22.061
1780275025756,3.028,3.397,6.258,6.506,0.000,0.000,1.206,1.578,21.973,20.630
1780275025811,2.766,3.061,2.117,1.705,0.000,0.003,0.907,1.086,11.645,9.988
1780275025866,4.906,4.483,4.129,3.510,0.003,0.021,7.198,7.530,31.780,22.667
1780275025918,5.292,4.782,4.231,4.403,0.000,0.003,3.061,2.996,24.768,24.679
1780275025978,4.756,4.465,3.703,3.973,0.003,0.007,3.400,3.805,24.112,21.358
1780275026014,4.640,2.154,3.805,2.055,0.003,0.007,3.798,4.213,20.675,20.848
1780275026058,3.951,0.204,3.557,0.229,0.003,0.007,4.002,4.446,16.399,15.442
1780275026113,3.761,0.021,3.047,0.029,0.003,0.007,3.962,4.403,15.233,14.036
1780275026167,4.126,0.007,3.083,0.010,0.000,0.003,2.956,3.240,13.425,12.776
1780275026211,4.027,0.003,2.970,0.010,0.000,0.000,0.780,0.962,8.752,8.121
1780275026279,3.870,0.003,2.864,0.010,0.000,0.000,0.174,0.222,7.143,6.497
1780275026317,3.506,0.003,2.810,0.007,0.000,0.000,0.149,0.167,6.642,6.448
1780275026359,2.857,0.003,2.474,0.010,0.000,0.000,0.171,0.185,5.700,5.309
1780275026412,2.711,0.003,2.617,0.007,0.000,0.003,0.149,0.167,5.657,5.358
1780275026455,2.106,0.003,2.587,0.007,0.000,0.000,0.222,0.277,5.202,5.236
1780275026493,1.724,0.572,2.482,0.014,0.000,0.003,0.215,0.262,5.272,5.091
1780275026544,1.275,5.070,2.183,3.065,0.000,0.003,1.111,1.290,13.997,11.273
1780275026599,1.432,5.638,2.416,3.502,0.000,0.007,2.139,2.504,17.638,14.667
1780275026642,1.753,4.975,2.602,3.174,0.000,0.003,2.212,2.482,17.201,16.533
1780275026702,2.041,4.220,2.693,2.693,0.000,0.007,2.252,2.602,16.508,14.958
1780275026758,2.478,3.900,2.719,2.737,0.000,0.000,0.718,0.798,13.350,12.388
1780275026844,2.587,3.065,2.445,2.227,0.000,0.000,0.171,0.204,10.699,9.673
1780275026898,5.124,2.679,4.104,2.048,0.000,0.003,0.138,0.149,14.245,9.455
1780275026947,4.982,1.603,7.468,1.315,0.000,0.000,0.076,0.087,15.531,12.897
1780275026986,2.216,0.969,7.282,1.046,0.000,0.000,0.116,0.127,11.756,9.721
1780275027025,3.692,0.492,7.774,1.049,0.000,0.000,0.156,0.171,13.334,9.600
1780275027064,3.069,0.386,7.428,1.180,0.000,0.000,0.178,0.207,12.448,11.418
1780275027113,1.479,0.094,7.833,1.348,0.000,0.000,0.174,0.193,11.121,9.212
1780275027157,3.065,0.014,6.196,1.796,0.003,0.003,1.323,1.396,13.796,11.224
1780275027216,0.466,5.682,3.389,4.607,0.000,0.003,2.059,2.358,18.564,8.752
1780275027283,1.053,3.488,5.157,7.257,0.000,0.003,1.687,1.913,20.558,17.455
1780275027384,0.998,4.009,4.275,6.192,0.000,0.003,2.143,2.383,20.003,18.085
1780275027441,1.388,4.753,3.579,5.259,0.000,0.003,2.289,2.511,19.782,19.830
1780275027499,1.979,3.925,3.258,4.855,0.003,0.007,2.332,2.617,18.976,17.333
1780275027546,2.671,3.914,3.236,4.541,0.000,0.000,0.481,0.590,15.433,14.400
1780275027584,2.595,3.827,3.306,4.191,0.000,0.000,0.153,0.178,14.250,12.267
1780275027636,2.930,3.750,3.094,3.612,0.000,0.000,0.105,0.120,13.611,12.073
1780275027696,2.668,2.784,2.478,2.711,3.889,3.470,0.098,0.116,18.214,18.255
1780275027772,2.897,0.182,0.131,2.595,1.884,1.899,2.715,2.992,15.295,13.309
1780275027838,2.806,3.980,4.111,2.289,1.516,1.527,1.775,1.975,19.979,13.721
1780275027916,3.109,3.313,3.608,2.128,1.490,1.589,0.247,0.291,15.775,11.055
1780275027954,3.196,1.439,1.341,2.270,1.505,1.545,0.102,0.123,11.521,9.964
1780275027995,1.057,2.125,1.082,2.496,1.461,1.509,0.112,0.123,9.965,7.782
1780275028052,0.087,4.538,0.105,2.259,1.283,1.370,0.076,0.091,9.809,8.873
1780275028091,0.116,4.137,0.298,1.982,1.366,1.385,0.054,0.069,9.407,8.630
1780275028141,1.968,2.770,2.777,1.126,1.275,1.334,0.091,0.098,11.439,8.921
1780275028231,0.109,0.112,0.091,0.091,1.509,1.589,0.112,0.127,3.740,3.952
1780275028303,0.010,0.007,0.007,0.007,1.363,1.410,0.087,0.098,2.989,3.564
1780275028357,0.003,0.007,0.000,0.003,1.345,1.417,0.080,0.091,2.946,3.685
1780275028432,2.835,3.291,3.539,2.733,1.016,1.100,0.040,0.051,14.605,9.139
1780275028492,1.811,2.806,5.041,4.862,1.060,1.137,0.076,0.091,16.884,13.552
1780275028540,1.377,1.210,2.875,4.552,1.454,1.498,1.173,1.304,15.443,12.412
1780275028588,0.291,0.524,0.451,1.858,1.636,1.643,1.180,1.359,8.942,7.806
1780275028657,0.014,0.047,0.018,0.069,2.948,1.720,0.874,0.969,6.659,5.188
1780275028737,0.003,0.003,0.003,0.007,3.714,3.932,0.747,0.896,9.305,9.430
1780275028813,3.349,5.055,4.979,4.986,2.154,2.132,0.780,0.882,24.317,18.812
1780275028868,2.095,5.205,5.478,5.223,2.066,2.197,1.888,2.154,26.306,21.527
1780275028912,2.700,5.584,4.858,5.026,2.227,2.256,2.883,3.138,28.672,23.782
1780275028975,2.077,4.833,4.559,4.618,1.924,2.325,3.265,3.601,27.202,24.000
1780275029026,2.803,5.431,4.129,4.253,1.596,1.771,2.427,2.759,25.169,23.345
1780275029062,2.613,5.985,3.860,4.140,1.523,1.490,2.044,2.325,23.980,20.267
1780275029112,2.143,5.996,3.688,4.191,1.523,1.578,0.470,0.572,20.161,17.648
1780275029151,0.619,2.901,1.498,1.417,1.953,1.953,0.302,0.386,11.029,11.152
1780275029186,0.331,0.667,0.269,0.200,1.924,1.964,0.185,0.240,5.780,5.794
1780275029267,0.007,0.018,0.010,0.007,1.760,1.756,0.816,0.991,5.365,4.897
1780275029329,0.003,0.003,0.003,0.003,1.997,1.804,1.286,1.530,6.629,5.552
1780275029403,1.694,2.602,2.533,1.658,1.476,1.891,1.939,2.128,15.921,8.655
1780275029443,4.541,4.866,4.173,3.688,0.747,0.863,3.134,3.346,25.358,20.170
1780275029490,3.725,5.376,1.396,1.891,1.527,1.490,4.016,4.508,23.929,23.927
1780275029558,4.614,4.534,0.364,0.218,2.139,2.248,2.219,2.478,18.814,15.612
1780275029601,4.209,4.811,2.824,2.875,1.818,1.928,0.568,0.699,19.732,17.576
1780275029647,0.984,1.647,0.761,0.922,2.369,2.434,0.236,0.269,9.622,14.206
1780275029701,0.043,0.058,0.054,0.047,1.957,2.001,0.120,0.134,4.414,5.139
1780275029784,0.003,0.003,0.003,0.003,1.563,2.296,0.138,0.149,4.158,4.315
1780275029854,0.003,0.000,0.003,0.000,1.756,1.596,1.297,1.447,6.102,6.133
1780275029909,0.003,0.000,0.003,0.003,1.530,1.585,2.139,2.431,7.694,6.206
1780275029960,0.000,0.003,0.000,0.003,1.869,1.771,1.702,1.950,7.298,6.448
1780275030019,0.003,0.000,0.000,0.003,1.869,2.241,2.125,2.383,8.624,7.176
1780275030064,0.003,0.000,0.003,0.003,1.800,2.084,1.786,2.074,7.753,6.836
1780275030096,0.003,0.000,0.003,0.003,1.818,1.895,1.487,1.749,6.958,6.521
1780275030140,0.003,0.003,0.000,0.003,2.208,2.252,1.308,1.541,7.318,6.376
1780275030189,0.000,0.003,0.000,0.003,2.686,2.744,1.261,1.468,8.165,7.200
1780275030230,0.000,0.003,0.000,0.000,2.806,2.649,1.370,1.578,8.406,7.539
1780275030309,0.353,0.229,0.371,0.302,2.464,2.558,1.399,1.629,9.305,7.370
1780275030387,0.018,0.018,0.014,0.007,2.493,2.369,1.443,1.632,7.994,7.297
1780275030454,4.592,2.030,2.460,4.858,2.099,2.106,0.944,1.122,20.211,13.576
1780275030534,2.493,4.946,5.460,5.390,1.909,1.928,1.454,1.665,25.245,20.364
1780275030594,2.066,4.381,5.988,4.789,2.161,2.314,2.205,2.518,26.422,22.206
1780275030647,1.530,1.035,1.293,0.652,2.857,3.025,3.120,3.575,17.087,14.885
1780275030697,1.210,1.552,0.750,1.013,2.792,2.832,0.871,0.710,11.730,11.830
1780275030757,3.521,4.370,2.948,3.794,2.128,2.055,0.102,0.105,19.023,14.206
1780275030831,3.357,3.750,2.945,3.765,2.216,2.387,0.087,0.098,18.605,15.539
1780275030900,0.721,3.491,4.425,1.731,2.351,2.372,0.189,0.233,15.513,10.861
1780275030958,0.273,4.024,5.409,3.222,1.961,2.063,1.162,1.472,19.586,15.176
1780275031003,0.149,3.929,6.717,1.483,2.022,2.026,1.975,2.223,20.524,16.776
1780275031054,1.760,2.948,6.375,0.750,2.015,2.190,2.004,2.354,20.396,17.915
1780275031089,2.690,2.671,5.784,1.516,2.336,2.292,0.772,0.995,19.056,16.315
1780275031126,3.262,2.303,5.664,2.358,2.314,2.383,0.317,0.397,18.998,14.279
1780275031160,3.171,2.135,5.252,2.733,2.110,2.270,1.458,1.629,20.758,13.818
1780275031201,2.423,2.897,4.570,2.835,2.070,2.092,2.281,2.569,21.737,15.976
1780275031241,1.567,2.930,4.574,2.478,2.059,2.274,2.456,2.813,21.151,16.000
1780275031287,0.845,2.128,4.647,0.554,2.412,2.227,2.106,2.387,17.306,15.224
1780275031381,0.229,3.663,4.414,0.630,2.299,2.303,1.629,1.902,17.069,12.921
1780275031443,2.821,5.339,4.107,0.816,2.161,2.216,0.379,0.499,18.338,14.667
1780275031508,3.557,5.088,4.089,2.077,0.295,0.360,1.691,2.055,19.212,13.455
1780275031572,4.100,4.960,4.104,2.861,0.018,0.018,2.321,2.664,21.046,15.855
1780275031615,2.412,1.694,1.399,2.325,0.003,0.010,3.149,3.597,14.589,12.533
1780275031662,2.183,3.706,2.241,2.427,0.003,0.007,2.121,2.438,15.126,9.455
1780275031701,3.404,5.514,5.219,3.123,0.003,0.003,1.658,1.939,20.863,13.358
1780275031752,4.417,5.875,5.215,3.196,0.000,0.007,2.205,2.442,23.357,18.279
1780275031811,4.793,0.991,5.172,0.393,0.000,0.007,2.897,3.236,17.489,15.079
1780275031877,3.951,0.054,4.337,0.021,0.000,0.003,1.100,1.188,10.654,11.297
1780275031926,3.127,0.069,3.674,0.692,0.000,0.000,0.313,0.287,8.162,7.200
1780275031971,2.617,0.131,3.630,0.707,0.000,0.000,0.189,0.211,7.485,6.133
1780275032017,2.139,0.579,3.327,0.747,0.003,0.003,0.907,1.315,9.020,5.697
1780275032091,2.015,0.776,3.233,0.677,0.000,0.003,1.461,1.702,9.867,6.836
1780275032143,1.607,1.479,3.284,0.251,0.000,0.003,1.822,2.066,10.512,7.297
1780275032187,1.283,5.318,2.711,2.708,0.000,0.003,0.634,0.524,13.181,11.612
1780275032245,1.268,5.992,2.817,3.480,0.000,0.003,1.720,1.946,17.226,14.933
1780275032286,1.698,5.438,3.010,3.316,0.000,0.003,0.882,1.119,15.466,13.503
1780275032333,2.157,4.618,3.039,2.901,0.000,0.003,1.716,1.902,16.336,12.073
1780275032414,2.515,3.747,3.036,2.449,0.003,0.003,0.473,0.623,12.849,10.861
1780275032464,2.427,3.160,2.733,2.194,0.000,0.000,0.171,0.207,10.892,9.939
1780275032514,2.474,3.010,2.682,2.139,0.000,0.003,0.142,0.156,10.606,9.333
1780275032605,2.536,2.449,2.084,2.314,0.000,0.000,0.134,0.149,9.666,8.752
1780275032643,2.522,2.525,2.241,1.873,0.000,0.000,0.134,0.149,9.444,8.485
1780275032680,2.387,2.329,2.201,1.950,0.000,0.003,0.160,0.178,9.208,8.388
1780275032720,2.270,1.979,1.807,1.913,0.000,0.000,0.109,0.127,8.205,7.588
1780275032770,2.197,2.128,1.786,1.694,0.000,0.000,0.164,0.196,8.165,7.248
1780275032817,2.197,1.928,1.837,1.683,0.000,0.000,0.112,0.131,7.888,7.830
1780275032869,0.419,0.430,0.386,0.295,0.000,0.000,0.153,0.171,1.854,2.109
1780275032941,0.014,0.018,0.021,0.010,0.003,0.010,4.694,5.044,9.814,4.170
1780275032982,0.007,0.007,0.007,0.007,0.003,0.007,3.951,4.461,8.450,10.133
1780275033022,0.003,0.003,0.003,0.003,0.000,0.003,2.857,3.269,6.141,6.521
1780275033103,0.003,0.000,0.003,0.003,0.000,0.000,0.780,0.958,1.747,2.424
1780275033134,0.000,0.000,0.003,0.000,0.007,0.018,5.941,5.934,11.903,5.430
1780275033169,0.003,0.000,0.000,0.003,0.000,0.000,3.593,2.879,6.478,18.279
1780275033203,0.003,0.000,0.003,0.000,0.000,0.003,1.855,2.103,3.967,2.327
1780275033249,0.000,0.000,0.003,0.003,0.003,0.003,2.391,2.722,5.125,3.006
1780275033284,0.000,0.000,0.003,0.000,0.000,0.003,2.434,2.781,5.221,3.758
1780275033322,0.003,0.000,0.000,0.003,0.000,0.003,2.212,2.555,4.776,3.685
1780275033358,0.007,0.000,0.000,0.003,0.000,0.003,1.235,1.213,2.461,2.788
1780275033417,0.003,0.003,0.003,0.003,3.375,0.003,0.437,0.554,4.381,4.170
1780275033486,0.000,0.000,0.000,0.003,4.552,4.505,0.262,0.390,9.712,12.388
1780275033533,0.000,0.000,0.000,0.003,2.850,2.806,2.216,2.354,10.229,10.618
1780275033584,0.003,0.000,0.000,0.003,2.365,2.394,2.474,2.803,10.042,11.709
1780275033637,0.000,0.000,0.000,0.003,1.950,2.321,2.405,2.828,9.507,9.139
1780275033674,0.000,0.000,0.000,0.003,1.946,1.705,2.434,2.810,8.898,7.927
1780275033720,0.000,0.000,0.000,0.003,1.301,1.119,4.818,5.256,12.497,9.382
1780275033756,0.000,0.000,0.000,0.003,1.177,1.334,4.979,5.507,13.000,15.273
1780275033799,0.000,0.000,0.003,0.003,1.345,1.410,4.957,5.420,13.138,15.903
1780275033859,0.003,0.000,0.000,0.000,1.731,1.731,3.914,4.374,11.753,13.552
1780275033907,0.000,0.000,0.000,0.003,2.132,2.183,0.973,0.820,6.111,10.206
1780275033971,0.003,0.000,0.000,0.003,2.103,2.143,0.233,0.295,4.780,5.915
1780275034054,0.000,0.000,0.000,0.000,1.545,1.909,2.525,2.697,8.676,6.909
1780275034110,0.000,0.000,0.000,0.003,1.232,1.006,4.935,5.438,12.614,11.273
1780275034158,0.000,0.000,0.000,0.003,1.115,1.217,5.059,5.496,12.890,15.297
1780275034191,0.000,0.000,0.000,0.003,1.202,1.297,5.030,5.496,13.028,15.370
1780275034230,0.000,0.000,0.000,0.003,1.534,1.501,3.670,4.133,10.841,14.667
1780275034270,0.003,0.000,0.000,0.000,1.545,1.603,2.766,3.127,9.044,8.315
1780275034329,1.009,0.481,0.419,0.721,0.324,0.397,4.953,5.405,13.709,7.006
1780275034372,2.241,4.636,4.589,1.884,0.043,0.061,4.563,4.942,22.959,17.964
1780275034406,2.219,5.474,6.294,1.753,0.010,0.021,4.454,4.920,25.145,21.382
1780275034451,0.411,5.164,6.458,0.371,0.003,0.010,4.086,4.548,21.051,18.109
1780275034501,1.884,4.778,6.057,1.789,0.003,0.003,1.246,1.498,17.258,16.800
1780275034571,5.452,0.670,5.689,2.081,0.000,0.000,0.477,0.626,14.995,11.806
1780275034646,3.874,0.670,2.959,0.207,0.003,0.021,8.372,9.010,25.116,19.467
1780275034701,4.009,1.713,1.206,0.437,0.003,0.010,5.223,5.737,18.338,17.697
1780275034739,3.604,1.793,0.663,0.495,0.003,0.010,5.197,5.697,17.462,13.964
1780275034774,3.484,1.622,0.517,0.900,0.003,0.014,5.197,5.715,17.452,14.521
1780275034850,3.378,1.567,0.415,0.918,0.003,0.010,5.066,5.518,16.875,14.255
1780275034889,3.098,2.197,0.167,0.980,0.003,0.010,4.968,5.449,16.872,14.206
