wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780256647899,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.003,0.009,0.138,0.000,0.439,0.577
1780256647932,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.455,0.593
1780256647973,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.463,0.601
1780256648002,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256648044,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.447,0.585
1780256648080,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.447,0.585
1780256648118,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.138,0.000,0.447,0.585
1780256648185,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256648220,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.472,0.610
1780256648279,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.146,0.000,0.455,0.601
1780256648315,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.138,0.000,0.447,0.585
1780256648359,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256648428,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.463,0.601
1780256648464,0.000,0.000,0.000,0.003,0.000,0.007,0.003,0.000,0.013,0.138,0.000,0.496,0.634
1780256648498,0.000,0.000,0.000,0.007,0.003,0.000,0.003,0.000,0.013,0.138,0.000,0.488,0.626
1780256648525,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.138,0.000,0.455,0.593
1780256648573,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256648617,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256648648,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256648720,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.146,0.000,0.455,0.601
1780256648774,0.000,0.000,0.000,0.003,3.881,0.003,0.014,0.007,3.908,3.166,0.000,0.463,3.629
1780256648808,0.000,0.000,0.000,0.003,6.262,3.163,0.000,0.007,9.435,7.781,0.000,0.480,8.261
1780256648856,0.000,0.000,0.000,0.003,4.235,4.133,0.010,0.003,8.384,7.627,0.000,0.480,8.107
1780256648888,0.000,0.000,0.000,0.003,3.619,3.655,0.007,0.003,7.287,6.902,0.000,0.472,7.374
1780256648940,0.000,0.000,0.000,0.003,3.047,2.813,0.014,0.003,5.880,5.836,0.000,0.463,6.299
1780256648979,0.000,0.000,0.000,0.003,2.620,2.741,0.021,0.003,5.388,5.445,0.000,0.472,5.917
1780256649014,0.000,0.000,0.003,0.003,2.584,2.515,0.018,0.003,5.126,5.177,0.000,0.463,5.640
1780256649042,0.007,0.000,0.000,0.003,2.354,2.617,0.014,0.003,4.998,5.030,0.000,0.447,5.477
1780256649082,0.000,0.000,0.003,0.003,2.467,2.445,0.000,0.007,4.925,4.973,0.000,0.447,5.420
1780256649117,0.000,0.000,0.000,0.003,2.420,2.464,0.007,0.003,4.897,4.940,0.000,0.439,5.379
1780256649152,0.000,0.000,0.000,0.003,2.380,2.511,0.014,0.003,4.911,4.940,0.000,0.463,5.403
1780256649181,0.000,0.000,0.000,0.003,2.343,2.318,0.000,0.007,4.671,4.770,0.000,0.463,5.233
1780256649244,0.000,0.000,0.003,0.003,2.474,2.431,0.010,0.000,4.921,4.859,0.000,0.472,5.331
1780256649306,0.003,0.000,0.000,0.003,0.503,0.659,0.003,0.000,1.171,1.652,0.000,0.480,2.132
1780256649335,0.000,0.000,0.000,0.003,0.109,0.145,0.003,0.000,0.260,0.732,0.000,0.472,1.204
1780256649371,0.000,0.000,0.003,0.003,0.021,0.021,0.003,0.000,0.051,0.366,0.000,0.455,0.821
1780256649402,0.007,0.000,0.000,0.003,0.010,0.007,0.003,0.000,0.030,0.227,0.000,0.463,0.690
1780256649462,0.003,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.018,0.154,0.000,0.455,0.609
1780256649495,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.146,0.000,0.472,0.618
1780256649532,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.015,0.138,0.000,0.472,0.610
1780256649560,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.146,0.000,0.455,0.601
1780256649610,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.138,0.000,0.447,0.585
1780256649653,0.003,0.000,0.000,0.003,2.482,0.003,0.003,0.003,2.497,2.498,0.000,0.447,2.945
1780256649692,0.000,0.000,0.000,0.003,5.256,0.007,0.003,0.007,5.276,3.646,0.000,0.455,4.101
1780256649764,0.003,0.000,0.000,0.003,4.261,4.158,0.014,0.003,8.442,7.374,0.000,0.472,7.846
1780256649795,0.000,0.000,0.000,0.003,3.408,3.160,0.014,0.003,6.588,6.422,0.000,0.447,6.869
1780256649841,0.000,0.000,0.000,0.000,2.854,2.875,0.000,0.007,5.736,5.852,0.000,0.455,6.307
1780256649875,0.000,0.000,0.000,0.003,2.668,2.715,0.000,0.003,5.389,5.356,0.000,0.455,5.811
1780256649917,0.000,0.000,0.000,0.003,2.460,2.595,0.000,0.003,5.061,5.144,0.000,0.455,5.599
1780256649965,0.003,0.000,0.000,0.003,2.412,2.394,0.003,0.007,4.822,4.884,0.000,0.463,5.347
1780256650006,0.003,0.000,0.000,0.003,2.431,2.409,0.000,0.003,4.849,4.843,0.000,0.455,5.298
1780256650053,0.000,0.000,0.003,0.003,2.372,2.478,0.000,0.007,4.863,4.884,0.000,0.455,5.339
1780256650086,0.000,0.000,0.000,0.003,2.351,2.398,0.018,0.007,4.777,4.892,0.000,0.447,5.339
1780256650128,0.000,0.000,0.000,0.003,2.372,2.310,0.000,0.007,4.692,4.753,0.000,0.463,5.216
1780256650181,0.000,0.000,0.000,0.003,2.340,2.423,0.000,0.007,4.773,4.843,0.000,0.447,5.290
1780256650234,0.003,0.000,0.000,0.003,0.871,0.674,0.000,0.000,1.551,2.295,0.000,0.463,2.758
1780256650295,0.000,0.000,0.003,0.003,0.029,0.036,0.003,0.003,0.077,0.390,0.000,0
